ID,user_id,item_id
1046,1046,"1290,544,7120,10326,11298,1244,9101,5303,2989,6971"
1051,1051,"1290,7120,2989,9942,544,2218,8590,8562,6220,10326"
1057,1057,"10326,5303,8421,6971,4798,12857,8562,544,7138,8483"
1064,1064,"1290,7120,4798,6971,10326,8590,4929,2140,10663,8562"
1080,1080,"4798,544,10326,1290,8562,9942,7589,11298,7120,12104"
1089,1089,"10326,8562,4798,4277,544,6220,217,13346,3950,5303"
1090,1090,"13346,8562,10326,3950,4277,6971,4798,10916,8421,5303"
1103,1103,"8562,10326,4798,13346,10916,3950,217,6433,4277,544"
1123,1123,"1290,7120,6971,4929,10663,544,6220,4798,10326,11298"
1134,1134,"10326,4798,8562,5303,4277,13346,8421,3950,12857,2140"
1136,1136,"3950,8562,4798,10326,9942,2218,13346,4277,12665,5545"
1139,1139,"6220,5495,13296,9942,544,1290,6971,7707,8562,5545"
1154,1154,"6220,3428,12665,544,10326,9942,4277,2343,4798,8562"
1169,1169,"1290,6220,11298,544,1244,4929,4576,2989,9101,6971"
1173,1173,"8562,8188,6220,7707,4798,3950,2218,13296,13346,10326"
1178,1178,"544,1290,10326,4798,8562,9942,11298,13346,12665,7120"
1190,1190,"8562,3950,4798,6971,10326,5303,13346,12665,2218,5495"
1205,1205,"6220,8562,4798,3950,10326,6971,5303,8413,13346,9942"
1217,1217,"11298,1290,2989,11024,7120,4576,1244,12869,9730,7679"
1218,1218,"544,2343,9693,6220,9942,9101,89,13296,9532,5532"
1230,1230,"6220,8562,10326,4798,3950,12665,544,2218,2343,6971"
1250,1250,"10326,8562,4798,4277,5303,6433,2140,10594,6220,544"
1252,1252,"3950,2343,4798,12665,5303,6971,8562,544,5199,6220"
1276,1276,"2343,9693,2218,9942,5532,5199,544,4798,1290,10326"
1279,1279,"1290,7120,11298,789,9962,6971,1244,4929,5135,544"
1281,1281,"10326,217,4798,5303,8590,4277,8421,12857,8562,275"
1288,1288,"3950,8562,6220,4277,3428,5303,5495,13346,2218,10326"
1305,1305,"11298,9730,1244,1290,9962,4664,789,10607,5135,1779"
1320,1320,"8562,4798,3950,8413,6326,10916,10326,13249,544,12857"
1321,1321,"3950,5495,10326,13346,6971,5199,4798,5303,2343,6220"
1328,1328,"9942,6220,6659,2218,8562,13296,7707,3870,5303,5545"
1343,1343,"4798,10326,8562,4277,6971,544,12857,13346,8421,5303"
1345,1345,"1290,7120,544,2989,11298,4277,10326,4798,4576,9101"
1374,1374,"11298,7120,1244,12869,7679,4664,4576,9101,11024,544"
1410,1410,"1290,7120,4929,10326,10663,544,11298,4798,9942,8562"
1414,1414,"12857,6433,10326,10594,8483,8161,544,8562,1290,4798"
1420,1420,"8562,9942,6220,4798,2218,3950,13296,13346,5545,7707"
1440,1440,"2343,8590,8562,544,1290,10326,9693,9942,4798,7120"
1441,1441,"2989,6220,544,9942,1290,8562,10326,4798,11298,10429"
1443,1443,"4576,1290,11298,11024,1244,9101,2989,544,4664,9693"
1458,1458,"1290,7120,11298,1244,10326,544,9101,4277,9295,4929"
1492,1492,"6220,9942,13346,3950,4798,5545,6971,10326,8562,3870"
1496,1496,"10326,4798,6971,1290,8562,5303,544,2218,8590,12665"
1499,1499,"3950,12665,10326,4798,3055,13346,5303,544,8562,2343"
1504,1504,"1290,11298,7120,9101,544,11024,2989,12869,1244,7679"
1516,1516,"6220,8562,13346,2343,9942,3950,4277,10326,4798,2140"
1523,1523,"4798,217,9455,544,1290,10326,13346,9942,8562,1978"
1534,1534,"544,1290,10326,4798,9942,8562,11298,7120,2989,12665"
1539,1539,"1290,7120,6220,544,11298,11024,9942,4576,11969,12665"
1559,1559,"1290,7120,2989,4576,6971,11024,1244,9101,4664,10389"
1572,1572,"6220,9942,3950,12665,8562,544,10326,2218,3428,4798"
1573,1573,"10326,4277,4798,12857,544,717,5303,8421,217,10594"
1601,1601,"544,1290,6220,9942,7707,7120,6971,4798,9101,13296"
1603,1603,"4798,8562,3950,10326,13346,544,1290,5610,1383,9942"
1604,1604,"544,217,4277,4798,350,13346,1978,717,10326,3950"
1613,1613,"1290,11298,2989,4576,11024,7120,544,1244,7679,4664"
1634,1634,"4798,10326,4277,6659,6220,3950,8562,1328,6971,9404"
1642,1642,"3950,8562,4798,6220,13346,2218,9942,10326,13249,544"
1643,1643,"1290,7120,2989,1244,6220,6971,11298,4929,544,9101"
1654,1654,"8562,6220,4798,3950,9942,544,10326,6971,13296,9693"
1657,1657,"11298,2989,11024,544,12655,7679,4576,1244,10389,9101"
1674,1674,"1290,6971,2343,6220,89,4798,544,9942,10326,2218"
1702,1702,"6220,10326,8562,13346,13110,9942,7707,6326,5545,3950"
1719,1719,"6659,3950,6220,9942,3428,544,8562,1290,10326,4798"
1725,1725,"8562,4798,3950,10326,6220,13346,12857,4277,9942,6326"
1726,1726,"1290,6971,4798,7120,4929,10326,8562,544,9942,2140"
1728,1728,"544,1290,2343,4576,9693,11969,6971,10326,8590,2989"
1735,1735,"1290,89,544,10326,4798,9942,12665,5875,12757,8562"
1739,1739,"1290,7120,4929,10663,544,3697,10326,4798,11298,9942"
1774,1774,"10326,4798,3950,8562,4277,6220,3428,13346,5303,6971"
1780,1780,"4798,10326,544,4277,9101,11969,6220,1323,350,217"
1799,1799,"217,544,6270,1290,10326,4798,8562,9942,2771,11298"
1813,1813,"4798,8562,10326,3950,9942,13346,2218,6220,5303,13296"
1834,1834,"8562,3950,13346,12857,4798,10326,10916,6326,6971,544"
1835,1835,"12470,5495,8562,6659,544,1290,10326,4798,9942,11298"
1841,1841,"1290,11298,1244,12869,9962,789,10607,9101,9730,5135"
1863,1863,"6220,3950,3428,8562,9942,12665,5545,4277,10326,2140"
1878,1878,"8562,3950,13346,9942,6220,3428,12857,8413,6326,5545"
1879,1879,"2343,4798,6971,10326,8562,13346,5532,544,6795,5303"
1910,1910,"1290,7120,6971,10663,4798,10326,8590,2343,544,9101"
1911,1911,"8562,4798,10326,5303,13249,544,8421,350,1290,6220"
1919,1919,"13346,2343,9693,6220,9942,5545,6971,544,2989,6795"
1925,1925,"12869,7679,11298,9730,4163,2957,544,3464,1558,1290"
1926,1926,"11298,11024,1290,9962,1244,8978,544,7120,789,10326"
1931,1931,"10326,544,1290,4798,9942,8562,11298,7275,7120,2989"
1940,1940,"4798,10326,8562,6971,6220,5303,2218,13346,4277,2140"
1968,1968,"4798,10326,5303,1328,8483,4277,217,13249,8590,350"
1981,1981,"4798,3950,6971,13346,8413,10326,12857,5303,12665,6326"
1992,1992,"1290,7120,11298,1244,10663,2916,12497,2989,544,9101"
1998,1998,"11298,11024,1290,1779,9295,4664,9101,10607,2989,1244"
2000,2000,"1290,7120,4929,11298,9962,789,10663,1244,5135,9101"
2017,2017,"8562,3950,4798,13346,4277,6971,10326,6220,12857,5303"
2036,2036,"544,1290,10326,4798,9942,8562,5875,11298,12665,7120"
2044,2044,"2343,9693,544,11969,6220,8562,10326,4798,3950,9942"
2047,2047,"1290,11298,1244,7120,9101,1779,12869,6591,10607,9730"
2052,2052,"5303,10326,544,1290,8562,350,4798,9942,1328,8161"
2055,2055,"5495,544,1290,10326,4798,9942,8562,11298,7120,2989"
2069,2069,"6220,8562,2218,9942,8413,3950,5545,13296,3428,2140"
2075,2075,"2343,6220,3950,4798,9693,10326,5303,9942,13346,4277"
2089,2089,"4277,10326,4798,717,8421,8562,10077,10594,544,10916"
2093,2093,"4798,12665,6220,8562,5303,3950,9942,2218,10326,544"
2127,2127,"10326,4798,2140,544,1290,8562,9942,4277,1295,7120"
2135,2135,"9942,6220,12665,3950,5545,3428,8562,2218,3870,13346"
2137,2137,"6220,12665,3950,13346,8562,89,2343,5545,544,1290"
2141,2141,"6220,2218,8562,8413,9942,7707,544,5545,13296,8188"
2147,2147,"1290,544,7120,4576,8562,6220,7669,4664,9101,11298"
2150,2150,"10326,8562,4277,12857,350,4798,717,544,8421,6433"
2153,2153,"4798,10326,6220,8562,5303,12857,6326,6971,4277,13249"
2158,2158,"1290,11298,2989,544,7120,9101,4576,1244,12869,11024"
2178,2178,"8562,5495,13346,2343,4798,8590,13249,5199,9942,10326"
2180,2180,"6220,8562,13346,3950,2343,6383,3428,12665,9942,5676"
2181,2181,"2989,11298,1290,3464,544,7120,1779,1244,4576,11024"
2193,2193,"6220,3950,9942,544,8413,1290,4798,8562,10326,4413"
2216,2216,"10326,8562,4277,4798,13346,544,6433,8421,217,7707"
2224,2224,"8562,5495,3950,10326,12470,2343,5303,6220,8413,5545"
2231,2231,"2343,6971,5532,8590,5199,1290,544,89,9942,12665"
2242,2242,"6220,4277,3950,5495,13306,217,8562,3428,10326,5545"
2243,2243,"5495,2343,544,9693,2903,10326,3127,5532,5676,1290"
2247,2247,"9730,544,1290,10326,4443,5495,4798,9942,5532,8562"
2262,2262,"544,11298,1290,11024,1244,4576,9101,7120,4664,2989"
2271,2271,"8562,10326,4798,3950,544,4277,2218,5303,13296,13346"
2284,2284,"3950,13346,6971,6220,8413,4798,8562,5495,544,12665"
2287,2287,"13306,8562,8188,544,5495,3950,1290,10326,4798,9942"
2291,2291,"5303,2140,10326,2218,4798,6220,6971,3950,8590,4277"
2293,2293,"4798,5303,1290,7120,2218,544,6971,11298,2343,9730"
2294,2294,"4798,10326,8562,12857,6433,5303,10594,6326,4277,544"
2301,2301,"4798,6971,6220,2218,10326,5303,6659,8590,8421,1290"
2310,2310,"6220,9942,544,12665,10326,13296,8562,3950,1290,6659"
2341,2341,"4798,8562,6971,10326,13346,3950,6220,12857,5303,2218"
2345,2345,"11298,9101,4576,11024,7679,11918,12655,2989,12869,10137"
2348,2348,"1290,7120,11298,1244,9101,544,4576,2989,9730,4929"
2349,2349,"6971,4798,10326,13346,544,4277,8562,5303,3950,2343"
2350,2350,"10326,4798,1290,6220,4277,544,6971,7120,5303,9942"
2355,2355,"10326,4277,4798,8562,3950,12857,8421,10916,6220,217"
2383,2383,"10326,4798,8562,13346,4277,12857,6326,3950,544,1290"
2393,2393,"4798,10326,6971,544,1290,8562,2140,9942,11298,7120"
2399,2399,"7120,4929,1244,10326,4798,544,10663,6220,6971,9101"
2421,2421,"2343,544,10326,4798,5532,12665,6795,13346,5495,8562"
2435,2435,"9532,9942,2343,2989,544,1290,11024,10326,11298,4798"
2448,2448,"5495,544,1290,9942,10835,10326,4798,8590,8562,3950"
2452,2452,"1290,7120,4929,6971,10663,12497,544,2989,10326,11298"
2464,2464,"8562,6220,9942,3950,5545,10326,4798,13296,13346,3870"
2470,2470,"12857,3950,8562,217,5642,10326,10594,544,1290,2063"
2478,2478,"6971,1290,2218,5303,8590,89,12665,544,10326,4798"
2506,2506,"6220,3950,3428,4798,8562,10326,5495,10594,4277,544"
2523,2523,"10326,4798,6971,544,1290,8562,9942,12665,8235,11298"
2527,2527,"1290,7120,4929,10663,544,12497,10326,4798,9942,8562"
2528,2528,"3950,4798,8562,12857,6326,6220,10326,9942,544,1290"
2530,2530,"3950,13346,8562,2218,10326,6220,5199,5303,4798,544"
2533,2533,"6220,9942,3950,8562,544,8188,1290,10326,7792,8413"
2540,2540,"8562,8483,13346,3950,10326,4277,4798,217,9942,544"
2558,2558,"8562,3950,13346,10326,12665,2343,9942,6971,544,4798"
2559,2559,"6220,8188,6659,12665,3950,5545,9942,13296,7707,8562"
2592,2592,"4798,10326,6220,13346,6971,544,1290,8590,275,4277"
2599,2599,"10326,8562,4798,4277,5303,6220,6971,3950,544,2140"
2608,2608,"6220,9942,8562,12665,3950,3428,5545,13296,2343,13346"
2613,2613,"11298,1290,2989,11024,7120,9730,12869,4576,9295,4664"
2616,2616,"8413,544,9942,8562,4798,1290,5495,10326,3950,11298"
2617,2617,"544,1290,4798,8562,1863,10326,6220,9942,7120,5495"
2619,2619,"3950,9942,6220,8562,544,13346,89,10326,1290,4798"
2622,2622,"1290,7120,11298,1244,789,5135,544,9295,11024,2989"
2629,2629,"1290,1244,11298,544,9101,7120,4576,11024,2989,6220"
2648,2648,"1290,1244,9101,7120,544,2989,4576,10389,7679,10326"
2654,2654,"4798,10326,6220,8562,5303,6971,3950,12665,7707,544"
2668,2668,"6220,1290,544,8562,8188,10326,10429,9942,4798,7120"
2703,2703,"5495,4576,3565,9942,544,5199,1290,10326,3950,2343"
2710,2710,"13346,4277,10326,3950,4798,8562,9942,6383,12857,8483"
2713,2713,"4798,10326,13346,6971,5303,8562,3950,6326,9942,2140"
2722,2722,"7120,2989,11298,1244,9101,4929,544,4576,9730,10663"
2724,2724,"1290,7120,4929,10663,6971,1244,8590,9942,544,9295"
2727,2727,"6220,10326,2218,6971,5303,8562,4798,9942,13296,2140"
2755,2755,"11298,7669,1290,2989,12869,544,4576,9101,7679,11024"
2769,2769,"4277,13346,4798,8562,275,7707,12404,3950,10326,544"
2776,2776,"10326,2218,5303,544,9942,8562,1290,5532,12665,5199"
2781,2781,"1290,7120,4929,6971,10663,1244,4576,544,8590,11298"
2782,2782,"1290,7120,11298,1244,4929,7679,10663,4576,10607,2989"
2789,2789,"2343,9693,3950,5199,5532,4798,544,13346,10326,8562"
2794,2794,"9942,3950,7707,2903,12665,5545,8562,6220,544,2343"
2804,2804,"6220,3950,2218,5303,8562,9942,5545,64,2343,13346"
2819,2819,"544,6220,12665,8562,3950,10326,5495,5303,4798,2343"
2846,2846,"6971,9942,8562,6220,7707,544,5303,4798,10326,2218"
2851,2851,"7669,12869,2989,11024,11298,10389,4576,544,4664,1290"
2861,2861,"10326,4277,9404,8562,7707,544,9532,3950,217,4798"
2862,2862,"6220,9942,12665,13296,1290,11024,8590,2343,89,9101"
2867,2867,"13346,10326,350,544,4798,1290,4277,8562,5495,9178"
2873,2873,"2343,5495,544,9693,13408,1290,5532,6971,10326,12470"
2880,2880,"6220,8562,9942,7707,13296,544,1863,1290,10326,4798"
2881,2881,"10326,4798,12857,8562,10916,10594,13346,8421,4277,13249"
2886,2886,"4277,4798,5303,12665,10326,6220,544,50,3950,2140"
2891,2891,"2343,9693,10326,4798,13346,6971,5532,9942,12665,6220"
2908,2908,"544,1290,10326,7120,4798,4277,2140,5303,6971,275"
2910,2910,"544,6220,9693,2343,6971,5303,7707,8562,4798,9942"
2915,2915,"10326,4798,3950,9942,8562,5495,5303,6220,2218,544"
2935,2935,"6971,544,5303,6220,2218,10326,1290,8590,5199,3950"
2946,2946,"1290,544,11298,2989,4576,1244,9101,12869,4929,10389"
2948,2948,"544,1290,6220,2989,7120,11298,4576,9101,11024,10389"
2969,2969,"2218,3950,6971,9942,2140,4798,544,1290,10326,8562"
2979,2979,"11298,1290,12869,11024,7120,10389,1244,2989,7679,4576"
3036,3036,"1290,3464,7120,11298,7679,2989,6248,544,10326,8315"
3050,3050,"3950,10326,4798,2343,13346,8562,9942,6220,5532,544"
3056,3056,"6659,10326,544,4798,1290,9942,8562,1328,11298,7120"
3061,3061,"4798,10326,4277,8562,5303,3950,8421,217,12857,717"
3066,3066,"6220,8562,4798,6659,7707,10326,5545,13296,9942,544"
3069,3069,"10326,4798,13346,12857,2218,6326,217,13249,544,5303"
3094,3094,"10326,4277,8562,4798,217,5303,350,544,12857,8421"
3106,3106,"6220,3950,12665,8562,2218,6659,8188,10326,9942,4277"
3110,3110,"1290,7120,4929,10663,544,2916,12497,10326,8590,6971"
3115,3115,"2343,5532,5199,9693,544,10326,12665,6220,8562,6971"
3136,3136,"1290,6971,6220,8562,544,2218,9101,10326,7120,5303"
3159,3159,"10326,3950,4798,1328,8562,8590,6659,9404,13346,544"
3166,3166,"10326,544,5495,6220,4277,2343,4798,5303,12665,1290"
3172,3172,"1290,2343,11298,544,9693,89,9101,1244,9532,5532"
3200,3200,"13346,3950,10326,2343,4798,4277,8562,544,5676,1290"
3217,3217,"13346,3950,10326,2218,4798,8562,6220,10568,9942,544"
3218,3218,"1290,7120,1244,11298,4664,544,11024,9101,10389,2989"
3229,3229,"4798,10326,13346,4277,275,5303,544,1210,2140,12404"
3230,3230,"544,1290,10326,7120,4798,6971,6220,2989,5303,9101"
3274,3274,"6971,4798,5303,2140,10326,544,1290,8562,7063,6433"
3285,3285,"10326,4277,5303,8562,4798,544,3950,12857,350,8421"
3316,3316,"6220,9942,8562,3428,13346,13296,5545,13110,12665,2218"
3319,3319,"8562,4277,4798,10326,3950,350,13346,8421,1328,8483"
3323,3323,"10326,8562,3950,4798,4277,6220,13346,5303,12665,544"
3346,3346,"6971,4798,1290,5303,12665,2989,2140,10326,11298,7120"
3354,3354,"10326,8562,13346,9942,11969,4798,3565,6220,1328,12857"
3368,3368,"4798,3950,8562,6220,10326,4277,2218,217,13346,544"
3374,3374,"1290,9942,3428,5545,7120,8562,7707,12665,13296,3870"
3391,3391,"10326,8562,3950,4277,6220,12857,217,4798,8421,3428"
3397,3397,"8562,2343,6220,10326,13346,3950,89,9693,4798,9942"
3404,3404,"7707,8562,544,6220,5495,4798,10326,1290,10429,9942"
3408,3408,"8562,6971,4798,2218,5303,12665,9942,6220,2140,3950"
3416,3416,"2343,9693,544,2989,6795,5532,6971,1290,9942,11298"
3422,3422,"4798,1290,10326,544,6971,6220,5303,7120,4277,8421"
3423,3423,"544,6220,8562,5303,7707,10326,12665,8681,4277,5495"
3426,3426,"6220,9942,5545,3950,4798,6971,12665,7707,8562,3870"
3436,3436,"6220,10326,8562,544,13346,4798,12665,6971,1290,2343"
3448,3448,"12857,8562,4798,6220,10326,10594,544,6433,1290,2140"
3464,3464,"9942,8562,3950,12665,13346,6220,5545,13306,3428,2218"
3472,3472,"1290,7120,6971,11298,6220,1244,2218,544,8562,4929"
3477,3477,"6220,9942,544,8562,10326,5303,3950,5495,5545,3428"
3488,3488,"3950,13346,5303,6220,4277,4798,10326,8562,12857,3428"
3497,3497,"13346,4798,3950,8562,9942,12665,10326,3428,6971,5303"
3504,3504,"1290,7120,544,10326,1244,11298,4798,9942,1863,8562"
3517,3517,"8562,13346,3950,5303,4798,10326,12857,6220,2140,6971"
3538,3538,"5495,5303,10326,217,4798,12668,2218,8562,544,1290"
3544,3544,"3950,6220,4798,12665,9942,2343,10326,13346,9532,64"
3547,3547,"6220,4277,4798,217,10326,717,13249,3950,13346,8421"
3569,3569,"10326,275,6971,12665,2343,8590,2140,4798,6220,5303"
3570,3570,"544,10326,1290,4798,9942,8562,11298,7120,2989,12665"
3575,3575,"10326,4277,4798,13346,3950,544,9942,1543,6220,1290"
3579,3579,"4277,544,13346,217,2343,6220,4798,10326,3950,717"
3588,3588,"1290,6220,7120,544,13296,6971,8590,7707,9942,10326"
3592,3592,"2989,1290,12869,11024,544,4576,7679,11298,2874,9942"
3617,3617,"10326,4798,8562,6220,4277,5303,2140,3950,8421,5495"
3632,3632,"3950,6220,9942,8413,544,1290,12665,10326,8562,4798"
3650,3650,"544,4798,2140,10326,1290,9942,11298,7063,7120,8562"
3654,3654,"10326,350,12857,1328,5303,4277,4798,2140,13346,544"
3656,3656,"1290,5303,10326,4798,7120,6220,9942,544,8562,2218"
3678,3678,"1290,544,6220,7120,6971,9942,4798,9693,3950,12665"
3681,3681,"544,1290,10326,4798,9942,8562,11298,8112,7120,2989"
3683,3683,"4798,10326,5303,8421,10594,544,6971,1290,4277,8562"
3685,3685,"10326,4798,3950,4277,544,5303,2218,8590,2140,6971"
3699,3699,"1290,7120,11298,3464,1244,2989,7679,544,1779,11024"
3707,3707,"6220,8562,9942,544,8590,1290,10326,4798,5495,8188"
3731,3731,"1290,7120,1244,2989,4576,4929,544,11024,9101,10663"
3737,3737,"4798,8562,5303,10326,2218,6433,3950,1978,12857,8483"
3739,3739,"8562,7707,6659,544,13346,4798,10326,8188,8413,6220"
3744,3744,"3950,6220,13346,12665,9942,8562,4798,5545,3428,10326"
3753,3753,"10326,4798,6971,13346,5303,3950,8421,12857,10916,8562"
3778,3778,"6220,2218,3950,8562,4798,5303,9942,10326,5495,13346"
3786,3786,"8562,6220,3950,9942,13346,2140,5545,5303,4798,3870"
3790,3790,"8562,13346,3950,6220,2218,4798,9942,5495,10326,5303"
3804,3804,"4277,217,10077,717,8421,544,3950,350,13346,10326"
3805,3805,"3950,8562,10326,4798,5303,6220,2218,13346,544,3428"
3819,3819,"544,10326,6220,3950,8562,4798,2218,5303,4277,9942"
3827,3827,"544,1290,10326,4798,9942,8562,11298,2459,7120,2989"
3829,3829,"10326,4798,8562,5303,12857,13346,6971,3950,6220,8421"
3841,3841,"10326,6971,2343,544,6220,2140,5303,8562,13346,4277"
3849,3849,"1290,11298,7120,9730,9962,789,1244,12869,5135,9101"
3928,3928,"1290,7120,1244,11298,4929,9101,4576,12869,9295,544"
3988,3988,"11298,6288,8978,7679,7342,11024,4163,2957,3464,544"
3994,3994,"1290,7120,2989,11298,6220,1244,9101,544,11024,4664"
3998,3998,"13346,9942,3950,10326,3428,2411,4277,5461,12665,2343"
