ID,user_id,item_id
512,512,"1290,2343,9693,544,7120,1244,4576,5532,11298,6834"
524,524,"1290,7120,12869,9962,789,1244,11298,5135,4664,9295"
525,525,"10326,4798,544,4277,5303,3950,6971,2218,2140,8562"
545,545,"10326,8421,4798,10594,8562,8161,12857,7833,12856,217"
560,560,"8562,10326,3950,6220,4798,13346,544,6433,3428,8421"
564,564,"2343,9693,6795,275,6834,2537,3055,10326,8562,544"
566,566,"2343,13346,3416,9942,4798,3950,5303,13306,12665,11540"
568,568,"6220,217,4277,10326,3428,2343,4798,5495,8421,544"
570,570,"8562,6220,7707,13296,2218,8681,544,10429,12606,10326"
573,573,"4277,4798,3950,10326,13346,8562,217,6220,2140,6433"
594,594,"6220,8562,3950,10326,13346,5303,4798,4277,2140,12665"
601,601,"10326,4798,2218,5303,6220,8562,2140,3950,6971,12665"
605,605,"3950,2905,5495,12611,5999,4798,10326,11357,544,406"
641,641,"6220,3950,4798,9942,2343,3428,10326,13346,5495,544"
650,650,"6220,9942,3950,2218,217,3428,5545,5303,8562,4277"
675,675,"6220,9942,6971,8562,12665,3950,3870,7707,4798,5545"
677,677,"1290,7120,4929,10663,9962,789,3697,2916,12030,1244"
679,679,"10326,544,6971,6220,9942,5303,4798,8562,4277,2218"
683,683,"3950,13346,5610,8562,8746,9245,8572,4798,4113,5700"
687,687,"10326,4798,544,8562,6220,13346,1290,12665,5303,8421"
705,705,"275,5303,4798,12404,4277,544,10326,7063,1912,8161"
708,708,"1290,7120,544,1244,11298,9101,11024,6971,4576,4664"
712,712,"6220,3950,9942,8562,5495,13306,12665,2218,13346,10326"
715,715,"4798,2140,5303,6971,13346,10326,8562,3950,7578,11000"
728,728,"1290,7120,11298,1244,9101,4576,9962,789,2989,5135"
743,743,"2343,2218,12665,9693,544,10326,5532,2903,6971,5199"
753,753,"6220,7707,544,8562,9942,5495,8333,8208,2989,4413"
757,757,"4798,10326,5303,6971,9942,13346,8421,6220,3950,2218"
768,768,"5495,3950,8413,2218,13346,8562,10326,12470,5303,5199"
797,797,"2343,5532,6795,10835,9532,2537,6834,6220,544,5866"
813,813,"12665,1290,6220,6971,4205,544,7637,8703,11298,10332"
832,832,"1290,7120,11298,4929,6971,10663,9295,1244,9101,9962"
833,833,"10326,6220,4798,9942,8562,5303,3950,13346,2140,5545"
844,844,"2343,12665,13346,6220,6971,9942,5545,10326,64,4277"
858,858,"10326,4277,544,3950,6220,8562,50,8590,4798,1290"
874,874,"11298,12869,4576,11024,6220,1290,9730,10389,544,12995"
875,875,"10326,12470,8562,5303,4277,4798,544,13296,6220,8421"
892,892,"4798,6220,8562,5303,2140,7707,10326,6971,4698,544"
897,897,"3950,3428,13346,6220,4602,5524,931,12665,9942,64"
912,912,"1290,7120,4798,8590,6971,4929,9295,10326,5303,10663"
924,924,"6220,13346,8562,5545,9942,5485,7707,4798,12606,12665"
926,926,"6220,1290,13296,5545,544,7707,12665,9942,8562,10326"
933,933,"5303,4277,2140,6220,10326,544,5495,8562,9178,2218"
944,944,"8562,6220,3950,9942,2343,5545,89,13296,13346,3428"
951,951,"5495,2218,4798,6971,5303,6220,8562,8590,10326,12470"
974,974,"8562,6220,544,9942,4798,13296,3950,5545,7707,3428"
1010,1010,"9306,5946,383,13214,4798,544,12871,1290,10326,165"
1013,1013,"6971,89,12665,7983,7024,3055,3950,8922,4798,8562"
1016,1016,"1290,4798,2218,6220,8562,7120,9942,6971,8590,5303"
1023,1023,"1290,7120,6220,6971,89,1244,13296,11024,2218,5545"
1035,1035,"544,12665,6971,5303,1290,10326,4277,6220,2140,2218"
1046,1046,"1290,544,7120,11298,10326,5303,6971,1244,4576,9101"
1051,1051,"1290,7120,8590,2989,2218,9942,544,8562,6220,11615"
1057,1057,"5303,10326,8421,6971,4798,7138,12857,1912,12779,10594"
1064,1064,"1290,7120,4798,6971,10326,8590,4929,2140,10663,9295"
1080,1080,"7589,12104,10566,9998,7688,10434,4798,544,11552,10326"
1089,1089,"10326,8562,4277,4798,544,6220,217,5303,13346,3950"
1090,1090,"13346,8562,10326,4277,3950,6971,8421,10916,4798,2140"
1103,1103,"8562,10326,4798,10916,13346,3950,6433,217,4277,1681"
1123,1123,"1290,7120,6971,4929,10663,12030,544,6243,6220,2885"
1134,1134,"10326,4798,8562,5303,4277,13346,8421,2140,3950,12857"
1136,1136,"3950,8562,4798,10326,2218,9942,4277,13346,5545,12665"
1139,1139,"6220,5495,13296,9942,7707,544,6971,5545,1290,1863"
1154,1154,"6220,3428,12665,544,10326,9942,4277,7707,2343,4798"
1169,1169,"1290,6220,11298,1244,4929,544,4576,2989,9101,10663"
1173,1173,"8562,8188,7707,6220,3950,4798,13296,10429,2218,12606"
1178,1178,"5875,8235,7024,11403,13191,544,7289,7983,1290,10326"
1190,1190,"8562,3950,4798,6971,5303,13346,10326,10835,6326,2218"
1205,1205,"6220,8562,4798,3950,5303,6971,10326,8413,13346,9942"
1217,1217,"11298,1290,11024,2989,4576,7120,12869,1244,9730,11918"
1218,1218,"544,2343,9693,6220,9942,9101,89,13296,5532,9532"
1230,1230,"6220,8562,10326,4798,3950,2218,12665,544,6971,2343"
1250,1250,"10326,8562,4798,4277,6433,2140,5303,10594,8161,12385"
1252,1252,"3950,2343,5199,4798,5303,12665,5532,6971,8562,6220"
1276,1276,"2343,9693,5532,2218,5199,9942,10835,5999,544,4117"
1279,1279,"1290,7120,789,9962,5135,6971,11298,4929,1244,10663"
1281,1281,"10326,217,4798,5303,8590,8421,4277,12857,8161,275"
1288,1288,"3950,8562,6220,4277,3428,5303,7707,5495,13346,2218"
1305,1305,"11298,9962,9730,1244,1290,789,10607,5135,4664,4036"
1320,1320,"8562,4798,3950,8413,6326,10916,10326,13249,12857,5303"
1321,1321,"3950,5495,10326,13346,5199,6971,10835,5303,2140,2218"
1328,1328,"9942,6220,6659,13296,2218,7707,8562,3870,5545,5303"
1343,1343,"4798,10326,8562,4277,6971,12857,8421,2140,5303,544"
1345,1345,"1290,7120,2989,544,11298,4277,4664,4576,10326,4798"
1374,1374,"11298,7120,1244,12869,7679,4664,4576,9101,11024,1851"
1410,1410,"1290,7120,4929,10663,10326,1863,544,11298,4798,9942"
1414,1414,"12857,6433,10594,10326,8161,8483,2636,7910,10339,8562"
1420,1420,"8562,6220,9942,4798,2218,13296,5545,3950,7707,13346"
1440,1440,"8590,2343,8562,544,1290,10326,11660,9693,4266,4576"
1441,1441,"2989,10429,6220,9942,544,3487,2327,1863,7619,7679"
1443,1443,"4576,1290,11298,11024,1244,9101,2989,544,4664,7679"
1458,1458,"1290,7120,11298,1244,10326,544,9101,9295,4664,4929"
1492,1492,"6220,13346,9942,3950,4798,5545,6971,10326,3870,4413"
1496,1496,"10326,6971,4798,5303,1290,8562,8590,2218,544,8421"
1499,1499,"3950,12665,3055,10326,4798,5199,5303,13346,2343,8562"
1504,1504,"1290,11298,7120,9101,11024,544,2989,12869,1244,4664"
1516,1516,"6220,8562,13346,2343,9942,4277,3950,2140,13249,10326"
1523,1523,"9455,4798,217,2767,8363,11014,1978,11042,638,12390"
1534,1534,"544,1290,11758,10326,4798,8540,9942,8562,11298,9850"
1539,1539,"1290,6220,7120,544,11024,11298,4576,9942,11969,10389"
1559,1559,"1290,7120,2989,4576,6971,11024,1244,4664,10389,9101"
1572,1572,"6220,9942,3950,12665,8562,2218,544,3428,10326,4798"
1573,1573,"10326,4277,12857,8421,717,4798,5303,544,10594,217"
1601,1601,"544,6220,1290,7707,9942,6971,7120,13296,9101,4798"
1603,1603,"4798,8562,3950,5610,1383,10326,8746,13346,13126,220"
1604,1604,"217,544,4277,350,1978,4798,13346,717,10326,8421"
1613,1613,"1290,11298,2989,4576,11024,7120,7679,4664,1244,544"
1634,1634,"4798,10326,4277,6659,6220,3950,8562,1328,6971,9404"
1642,1642,"3950,8562,4798,6220,13346,2218,9942,13249,11572,10326"
1643,1643,"1290,7120,1244,2989,6220,6971,11298,4929,544,10663"
1654,1654,"8562,6220,3950,4798,9942,544,10326,13296,6971,9693"
1657,1657,"11298,11024,2989,12655,544,4576,7679,10389,12995,1244"
1674,1674,"1290,6971,2343,89,6220,4798,544,2218,9942,10326"
1702,1702,"6220,10326,8562,13110,6326,7707,13346,5545,3870,3950"
1719,1719,"6659,3950,6220,9942,4256,3428,13296,8562,544,12029"
1725,1725,"8562,4798,3950,6220,10326,13346,12857,4277,6326,13296"
1726,1726,"1290,6971,7120,4798,4929,10326,8562,238,2140,544"
1728,1728,"544,1290,2343,4576,11969,9693,6971,8590,10326,2989"
1735,1735,"89,5875,12757,8235,7024,1290,13191,8922,544,12662"
1739,1739,"1290,7120,4929,10663,3697,544,2916,12133,5135,10326"
1774,1774,"10326,4798,3950,8562,4277,6220,3428,13346,5303,6971"
1780,1780,"4798,10326,544,4277,11969,9101,6220,1323,350,217"
1799,1799,"217,6270,2771,4892,2963,8459,2880,544,1854,9024"
1813,1813,"8562,4798,10326,3950,9942,2218,13346,5303,6220,13296"
1834,1834,"8562,3950,13346,12857,4798,10916,10326,6326,6971,4482"
1835,1835,"12470,5495,6659,8562,8911,6082,544,1290,10326,4798"
1841,1841,"1290,11298,1244,12869,9962,789,5135,10607,9295,9730"
1863,1863,"3950,6220,3428,8562,5545,9942,4277,12665,2140,10326"
1878,1878,"8562,3950,13346,9942,6220,3428,12857,6326,8413,5545"
1879,1879,"2343,4798,6971,5532,10326,8562,13346,6795,5303,6834"
1910,1910,"1290,7120,6971,10663,4798,8590,10326,6591,12497,2140"
1911,1911,"8562,4798,10326,5303,13249,8421,12606,350,544,9340"
1919,1919,"13346,2343,9693,6220,9942,5545,6971,3870,6795,9562"
1925,1925,"12869,7679,4163,2957,9730,11298,1558,4216,1851,9330"
1926,1926,"11298,11024,9962,789,8978,4664,1244,5135,1290,5934"
1931,1931,"7275,2940,9850,10107,10326,11771,544,1290,6952,4798"
1940,1940,"4798,10326,6971,5303,8562,6220,2218,13346,4277,2140"
1968,1968,"4798,5303,10326,1328,8483,13249,4277,8590,217,350"
1981,1981,"4798,3950,6971,8413,13346,12857,10326,5303,6326,4277"
1992,1992,"1290,7120,11298,10663,1244,2916,12497,6243,3697,9295"
1998,1998,"11298,11024,1290,1779,4664,9295,10607,4036,9101,2989"
2000,2000,"1290,7120,4929,9962,789,10663,5135,11298,1244,9295"
2017,2017,"8562,3950,13346,4798,4277,6971,10326,12857,6220,5303"
2036,2036,"5875,8235,544,8570,1290,13112,10326,3814,4798,9942"
2044,2044,"2343,9693,544,11969,6220,8562,11572,10326,3950,4798"
2047,2047,"1290,11298,1244,7120,9101,1779,12869,10607,6591,4664"
2052,2052,"5303,10326,8161,350,1328,544,6971,1290,8562,4798"
2055,2055,"5495,5760,3545,6060,544,1290,11542,9375,10326,4798"
2069,2069,"6220,8562,2218,8413,9942,5545,3950,13296,2140,3428"
2075,2075,"2343,6220,3950,9693,4798,5303,10326,13346,4277,9942"
2089,2089,"4277,10326,8421,4798,717,8562,10077,10594,8161,1017"
2093,2093,"4798,12665,6220,8562,5303,3950,2218,9942,6326,6971"
2127,2127,"10326,4798,2140,1295,7063,8161,544,1290,2291,4277"
2135,2135,"6220,9942,12665,5545,3950,3428,2218,8562,3870,7707"
2137,2137,"6220,12665,3950,13346,89,8562,5545,8235,2343,7983"
2141,2141,"6220,2218,8413,8562,7707,5545,13296,9942,544,8188"
2147,2147,"1290,544,4576,7120,6220,8562,7669,4664,9101,12869"
2150,2150,"10326,4277,8562,350,12857,717,4798,8421,544,6433"
2153,2153,"4798,10326,6220,12857,5303,8562,6326,6971,4277,13249"
2158,2158,"1290,11298,2989,544,7120,4576,9101,1244,12869,11024"
2178,2178,"8562,5495,13346,2343,5199,8590,4798,13249,10835,1978"
2180,2180,"6220,8562,13346,3950,2343,6383,3428,12665,1323,5676"
2181,2181,"2989,11298,1290,3464,1779,7120,544,4576,11024,1244"
2193,2193,"6220,3950,4413,9942,8413,2789,4602,544,2567,4798"
2216,2216,"10326,4277,8562,4798,8421,13346,6433,7707,544,10916"
2224,2224,"8562,5495,3950,10326,12470,5303,2343,8413,6220,5199"
2231,2231,"2343,6971,5532,5199,8590,89,1290,2903,544,10835"
2242,2242,"4277,6220,3950,13306,5495,217,5545,8681,3428,4895"
2243,2243,"2343,5495,9693,2903,544,3127,5532,5199,10326,5676"
2247,2247,"9730,4443,4266,8579,13043,5532,6459,3799,544,7867"
2262,2262,"544,11298,1290,11024,4576,1244,9101,4664,10389,7120"
2271,2271,"8562,10326,4798,3950,4277,5303,2218,544,13296,7707"
2284,2284,"3950,13346,6971,8413,6220,4798,8562,5495,3992,2789"
2287,2287,"13306,8188,8562,10213,3950,5495,7003,544,10250,1290"
2291,2291,"5303,2140,2218,10326,6971,8590,6220,4798,3950,4277"
2293,2293,"4798,5303,1290,2218,7120,6971,544,2343,11298,9730"
2294,2294,"4798,10326,8562,12857,6433,5303,10594,6326,4277,8161"
2301,2301,"4798,6971,6220,2218,8590,5303,8421,6659,10326,13249"
2310,2310,"6220,9942,544,12665,13296,10326,5545,3950,8562,6659"
2341,2341,"4798,8562,6971,10326,13346,3950,6220,12857,5303,2140"
2345,2345,"11298,9101,4576,11024,7679,11918,12655,10137,2989,8978"
2348,2348,"1290,7120,11298,1244,4576,9101,544,9730,4929,2989"
2349,2349,"6971,4798,10326,13346,4277,544,5303,5532,3950,2343"
2350,2350,"10326,4798,1290,6220,4277,6971,544,5303,7120,8590"
2355,2355,"10326,4277,4798,12857,8562,8421,3950,10916,350,6433"
2383,2383,"10326,4798,8562,4277,13346,6326,12857,3950,9580,717"
2393,2393,"4798,6971,10326,2140,9306,2291,10462,544,5946,13214"
2399,2399,"7120,4929,1244,10326,10663,4798,544,6220,6971,2916"
2421,2421,"2343,544,10326,5532,6795,4798,2537,12665,10835,13346"
2435,2435,"9532,9942,12483,2343,2989,11024,7897,544,10299,1290"
2448,2448,"5495,10835,5875,8590,5199,8235,544,8188,9942,7289"
2452,2452,"1290,7120,4929,10663,12497,6971,1220,9248,9295,6568"
2464,2464,"8562,6220,9942,5545,3950,13296,3870,4413,10326,4798"
2470,2470,"12857,3950,8562,5642,10594,217,2063,10326,2742,9850"
2478,2478,"6971,1290,5303,2218,8590,10835,89,5199,5532,12665"
2506,2506,"6220,3950,3428,4798,8562,10594,10326,5495,4277,7359"
2523,2523,"8235,6971,5875,10326,4798,7289,544,1290,12662,7824"
2527,2527,"1290,7120,4929,10663,12497,5573,10322,12030,6243,4387"
2528,2528,"3950,4798,12857,8562,6326,6220,10326,5303,9942,10594"
2530,2530,"3950,13346,2218,8562,5199,6220,10326,5303,10835,3055"
2533,2533,"6220,9942,3950,13310,7792,8562,8188,7136,13296,3509"
2540,2540,"8562,8483,13346,3950,4277,10326,4798,217,6982,9942"
2558,2558,"3950,8562,13346,10326,2343,12665,6971,8235,9942,10835"
2559,2559,"6220,8188,6659,12665,3950,5545,9942,13296,7707,8562"
2592,2592,"4798,10326,6220,6971,13346,544,8590,275,1290,4277"
2599,2599,"10326,8562,4798,4277,5303,6220,6971,2140,3950,544"
2608,2608,"6220,9942,8562,5545,3950,12665,3428,13296,7707,2343"
2613,2613,"11298,1290,2989,11024,7120,9730,12869,4576,9295,4664"
2616,2616,"8413,4181,6270,7715,10673,9203,9942,8562,5495,4798"
2617,2617,"544,1863,1290,4798,589,8562,6220,8956,10761,7707"
2619,2619,"3950,9942,6220,89,931,5199,8562,5545,13346,2789"
2622,2622,"1290,7120,11298,1244,5135,789,9295,544,11024,3697"
2629,2629,"1290,1244,11298,544,9101,4576,7120,11024,2989,6220"
2648,2648,"1290,1244,9101,7120,4576,544,2989,10389,7679,12869"
2654,2654,"4798,6220,10326,8562,5303,6971,7707,3950,2140,12665"
2668,2668,"10429,6220,1290,5976,8188,544,8562,2327,9942,7707"
2703,2703,"5495,4576,3565,5199,4118,590,4264,9942,801,5532"
2710,2710,"13346,4277,3950,10326,4798,8562,6326,6383,10916,13249"
2713,2713,"4798,6971,10326,13346,5303,8562,3950,6326,2140,9942"
2722,2722,"7120,2989,4929,11298,1244,9101,10663,4576,9730,544"
2724,2724,"1290,7120,4929,10663,6971,1244,2916,8590,12497,9295"
2727,2727,"6220,10326,2218,6971,5303,8562,4798,13296,2140,9942"
2755,2755,"7669,11298,1290,12869,4576,2989,544,9101,11024,7679"
2769,2769,"4277,13346,275,4798,7707,8562,12404,3950,9455,10326"
2776,2776,"10326,2218,5303,5532,5199,544,9942,10835,8562,11357"
2781,2781,"1290,7120,4929,10663,6971,1244,4576,8590,9295,544"
2782,2782,"1290,7120,11298,4929,1244,7679,10663,4576,10607,5135"
2789,2789,"2343,5199,9693,5532,3950,10835,4798,13346,544,10326"
2794,2794,"9942,3950,7707,2903,5545,12665,10835,6220,8562,2343"
2804,2804,"6220,3950,2218,5303,5545,8562,64,9942,13296,2343"
2819,2819,"6220,544,12665,3950,8562,10326,5495,5303,2343,4798"
2846,2846,"6971,9942,7707,8562,6220,5303,544,4798,10326,2218"
2851,2851,"7669,12869,2989,11024,11298,10389,4576,4664,4163,5979"
2861,2861,"10326,4277,9404,7707,9532,8562,5199,9072,10835,3950"
2862,2862,"6220,9942,12665,13296,8590,11024,1290,7707,89,2343"
2867,2867,"13346,10326,350,9178,8822,9598,10594,6588,4277,2063"
2873,2873,"2343,5495,9693,544,13408,1290,5532,6971,3127,4416"
2880,2880,"6220,8562,7707,9942,13296,544,1863,10429,5976,4798"
2881,2881,"10326,4798,12857,10916,10594,8562,8421,13249,4277,13346"
2886,2886,"4277,4798,5303,12665,6220,2140,50,10326,8205,9340"
2891,2891,"2343,9693,5532,13346,10326,6971,4798,6795,10835,6220"
2908,2908,"544,1290,10326,7120,4798,2140,4277,5303,6971,275"
2910,2910,"544,6220,9693,2343,5303,6971,7707,8562,4798,9942"
2915,2915,"10326,4798,3950,9942,8562,5303,5495,2218,6220,3577"
2935,2935,"6971,5303,6220,2218,544,5199,8590,5532,10326,1290"
2946,2946,"1290,544,11298,2989,4576,1244,9101,12869,4929,10389"
2948,2948,"544,1290,6220,2989,7120,11298,4576,10389,9101,7707"
2969,2969,"2218,3950,6971,2140,9942,4798,8235,7442,8964,544"
2979,2979,"11298,1290,11024,12869,7120,10389,1244,7679,4576,2989"
3036,3036,"3464,1290,7120,11298,6248,7679,8315,2769,7220,2989"
3050,3050,"3950,10326,2343,4798,13346,8562,9942,6220,5532,8421"
3056,3056,"6659,1328,10326,4803,544,4080,4798,1290,2356,12824"
3061,3061,"4798,10326,4277,8421,8562,5303,3950,217,12857,717"
3066,3066,"6220,8562,7707,6659,4798,13296,5545,10326,9942,3950"
3069,3069,"10326,12857,4798,13346,2218,6326,217,13249,8421,5303"
3094,3094,"10326,4277,8562,5303,4798,217,350,12857,544,8421"
3106,3106,"6220,3950,12665,8562,2218,8188,6659,9942,10326,4277"
3110,3110,"1290,7120,4929,10663,2916,12497,8590,544,6971,296"
3115,3115,"2343,5532,5199,9693,2903,12665,6220,3055,544,10326"
3136,3136,"1290,6971,6220,2218,8562,9101,544,10326,5303,7120"
3159,3159,"1328,3950,10326,8590,4798,6659,8562,9404,13346,3428"
3166,3166,"10326,5495,544,6220,4277,5303,2343,4798,12665,1290"
3172,3172,"1290,2343,11298,9693,544,89,5532,9532,1244,9101"
3200,3200,"13346,3950,10326,2343,4277,4798,8562,1210,5199,5676"
3217,3217,"13346,3950,10326,2218,4798,10568,8562,6220,9733,11540"
3218,3218,"1290,1244,7120,11298,4664,544,11024,13296,10389,10607"
3229,3229,"4798,10326,13346,4277,275,1210,12404,9340,5303,2140"
3230,3230,"544,1290,10326,7120,6971,6220,4798,2989,5303,275"
3274,3274,"6971,4798,5303,2140,7063,10326,6433,9306,2291,544"
3285,3285,"10326,4277,5303,12857,8562,3950,4798,544,350,8421"
3316,3316,"6220,9942,8562,3428,13346,13296,5545,13110,3870,12665"
3319,3319,"8562,4277,4798,10326,350,3950,8421,13346,1328,9340"
3323,3323,"10326,3950,8562,4277,4798,6220,5303,13346,12665,350"
3346,3346,"6971,4798,1290,5303,2140,12665,2989,11024,11298,10326"
3354,3354,"10326,8562,13346,9942,11969,3565,4798,1328,6220,1889"
3368,3368,"4798,3950,6220,4277,8562,10326,2218,217,13346,3428"
3374,3374,"1290,9942,5545,3428,7707,7120,13296,8562,12665,3870"
3391,3391,"10326,8562,3950,4277,12857,6220,217,8421,4798,10916"
3397,3397,"8562,2343,6220,10326,89,13346,3950,9693,6326,4798"
3404,3404,"7707,8562,10429,6220,544,5495,4798,10326,10447,5149"
3408,3408,"8562,6971,4798,2218,5303,2140,12665,9942,6220,3950"
3416,3416,"2343,9693,6795,544,2989,5532,6971,4388,3909,8608"
3422,3422,"4798,1290,10326,544,6971,5303,6220,8421,7120,4277"
3423,3423,"544,6220,5303,8562,7707,10326,8681,12665,4277,1019"
3426,3426,"6220,9942,5545,7707,6971,3950,3870,4798,12665,6659"
3436,3436,"6220,10326,8562,544,13346,4798,6971,12665,13296,2343"
3448,3448,"12857,10594,8562,6433,10869,11345,6220,4798,2140,10326"
3464,3464,"9942,8562,3950,12665,5545,13346,6220,13306,5642,3428"
3472,3472,"1290,7120,6971,11298,6220,1244,2218,4929,89,8562"
3477,3477,"6220,9942,544,8562,5303,10326,3950,5495,5545,13296"
3488,3488,"3950,5303,13346,6220,4277,12857,4798,10326,8562,2140"
3497,3497,"13346,4798,3950,8562,12665,9942,5199,6971,3428,5303"
3504,3504,"1290,7637,1863,7120,2020,544,1244,8703,11298,10326"
3517,3517,"13346,8562,3950,5303,4798,12857,10326,2140,8413,6220"
3538,3538,"5495,5303,10326,12668,217,4798,2218,2140,8161,9072"
3544,3544,"3950,6220,4798,12665,2343,9942,10326,9532,64,13346"
3547,3547,"4277,6220,217,4798,10326,717,13249,8421,3950,13346"
3569,3569,"10326,275,6971,2140,8590,12665,2343,5303,6220,8421"
3570,3570,"7902,7616,478,8705,544,10326,1290,6306,3481,4798"
3575,3575,"10326,4277,1543,13346,3950,4798,544,9942,10043,5303"
3579,3579,"4277,217,13346,544,2343,6220,4798,3950,717,10326"
3588,3588,"1290,6220,7120,544,13296,8590,7707,6971,1863,3487"
3592,3592,"2989,12869,1290,11024,4576,2874,7679,544,11298,1779"
3617,3617,"10326,4798,6220,8562,4277,2140,5303,8421,3950,6971"
3632,3632,"3950,6220,8413,9942,4602,8235,11403,544,12665,12193"
3650,3650,"2140,544,4798,7063,10326,13214,7383,1290,5946,11298"
3654,3654,"10326,1328,350,12857,5303,4277,2140,4798,13346,9178"
3656,3656,"1290,5303,10326,4798,6220,2199,7120,7637,9942,544"
3678,3678,"1290,6220,544,7120,6971,9942,9693,4798,3950,12665"
3681,3681,"8112,8540,544,1290,13130,10326,4798,9942,8562,10475"
3683,3683,"4798,10326,5303,8421,10594,6971,4277,544,1290,9340"
3685,3685,"10326,4798,3950,4277,5303,2218,544,8590,2140,10594"
3699,3699,"1290,7120,3464,11298,1244,2989,7679,1779,10389,7047"
3707,3707,"6220,8562,8590,11047,12644,616,9942,10429,1935,8188"
3731,3731,"1290,7120,1244,2989,4576,4929,544,10663,11024,9101"
3737,3737,"4798,5303,8562,2218,10326,6433,1978,12857,3950,8483"
3739,3739,"8562,7707,6659,8188,13346,8413,544,4798,10326,6220"
3744,3744,"3950,6220,13346,12665,9942,8562,5545,3428,4798,3055"
3753,3753,"10326,4798,6971,13346,5303,3950,8421,10916,12857,2140"
3778,3778,"6220,2218,3950,5303,8562,4798,9942,5495,10326,13346"
3786,3786,"8562,6220,3950,9942,2140,13346,5545,3870,5303,3055"
3790,3790,"8562,13346,3950,2218,6220,4798,9942,5495,3870,1889"
3804,3804,"4277,217,10077,717,8421,350,3950,544,13346,1210"
3805,3805,"3950,8562,5303,10326,4798,6220,2218,5199,10916,13346"
3819,3819,"10326,544,6220,3950,2218,8562,5303,4798,4277,9942"
3827,3827,"2459,516,11337,7910,10536,5947,5760,9375,2710,544"
3829,3829,"10326,4798,8562,5303,12857,6971,13346,3950,8421,10916"
3841,3841,"10326,6971,2140,2343,5303,544,6220,13346,8562,275"
3849,3849,"1290,11298,7120,9730,9962,789,5135,12869,1244,11775"
3928,3928,"1290,7120,1244,4929,11298,9295,4576,10663,9101,12869"
3988,3988,"11298,6288,8978,7679,4163,7342,2957,9732,4216,11024"
