ID,user_id,item_id
566,566,"13346,2343,4798,9942,12665,9693,8562,275,5303,3950"
568,568,"10326,217,4798,5495,3428,6220,4277,544,2343,8562"
570,570,"8562,544,6220,8681,10326,4798,9101,9942,2218,5495"
573,573,"4798,10326,13346,3950,4277,8562,544,217,10916,6433"
594,594,"8562,3950,6220,4798,10326,13346,5303,4277,12665,9942"
601,601,"4798,10326,5303,12665,8562,544,2218,275,3950,6220"
605,605,"5495,3950,4798,544,10326,9101,2905,9942,5461,12665"
641,641,"4798,6220,9942,5495,10326,3950,3428,9693,13346,544"
650,650,"9942,6220,3950,217,2218,3428,544,8562,5303,4798"
675,675,"9942,6220,12665,8562,6971,4798,3950,544,5495,3870"
677,677,"1290,7120,4929,9101,544,1244,10663,4798,10326,11298"
679,679,"10326,544,9942,4798,8562,5303,6971,6220,5676,4277"
683,683,"3950,13346,8562,4798,544,9101,9245,10326,5610,9942"
687,687,"10326,4798,544,8562,13346,12665,6220,5303,10916,1290"
705,705,"4798,275,544,5303,10326,9101,9942,4277,5495,12665"
708,708,"1290,7120,544,9101,1244,11298,2989,6971,12665,9730"
712,712,"5495,9942,8562,6220,3950,12665,4798,10326,13346,13306"
715,715,"4798,5303,10326,8562,544,5495,13346,9101,8483,275"
728,728,"1290,7120,9101,11298,1244,2989,544,9730,12869,9962"
743,743,"12665,2343,9693,544,10326,2218,4798,6659,89,2903"
753,753,"6220,544,8562,9942,5495,2989,8413,12665,9101,4798"
757,757,"4798,10326,5303,9942,13346,5495,6971,8483,8562,12857"
768,768,"5495,3950,8413,10326,12470,8562,13346,4798,5303,2218"
797,797,"2343,6795,544,5495,5532,9101,4798,10326,9942,12665"
813,813,"12665,544,9101,4798,1290,9942,10326,11298,5495,8562"
832,832,"1290,7120,11298,9101,4929,6971,1244,9730,2989,12869"
833,833,"10326,4798,9942,8562,6220,5303,13346,12665,3950,275"
844,844,"12665,2343,13346,9942,10326,5495,4798,6220,544,8413"
858,858,"10326,544,4277,8562,3950,50,4798,9101,6220,275"
874,874,"11298,12869,9730,9101,544,6220,12665,1290,4576,7120"
875,875,"10326,12470,8562,4798,5303,544,4277,13346,6433,12665"
892,892,"4798,8562,6220,5303,10326,544,9101,9942,5495,12665"
897,897,"3950,3428,12665,13346,9942,544,9101,4798,8562,10326"
912,912,"1290,7120,4798,10326,9101,6971,544,9295,5303,8590"
924,924,"13346,8562,6220,9942,4798,12665,544,9101,5545,5485"
926,926,"1290,6220,544,12665,9942,10326,8562,4798,7120,5495"
933,933,"5303,10326,544,5495,4277,6220,8562,2140,8413,4798"
944,944,"8562,6220,9942,3950,2343,89,13346,12665,9693,3428"
951,951,"5495,4798,5303,8562,6971,2218,6220,10326,12470,544"
974,974,"8562,544,6220,9942,4798,3428,3950,13346,12665,10326"
1010,1010,"4798,544,9101,10326,9942,5495,12665,8562,11298,2989"
1013,1013,"12665,89,4798,544,9101,6971,10326,8562,9942,5495"
1016,1016,"4798,1290,9942,8562,7120,6220,2218,5303,6971,10326"
1023,1023,"1290,7120,6220,1244,89,12665,11298,6971,9942,2989"
1035,1035,"544,12665,10326,5303,9101,6971,1290,4277,217,6220"
1046,1046,"544,1290,7120,9101,10326,11298,1244,2989,5303,4798"
1051,1051,"1290,7120,9942,2989,544,8562,5495,9101,10326,4798"
1057,1057,"10326,5303,4798,8483,8421,12857,6971,544,8562,9101"
1064,1064,"1290,4798,7120,10326,6971,4929,8590,5303,8562,544"
1080,1080,"4798,544,9101,10326,9942,5495,8562,12665,11298,2989"
1089,1089,"10326,8562,4798,544,4277,217,717,13346,5303,12857"
1090,1090,"8562,13346,10326,3950,4798,4277,10916,6971,12665,12857"
1103,1103,"8562,4798,10326,10916,13346,6433,3950,217,544,5303"
1123,1123,"1290,7120,6971,4929,9101,544,4798,10326,9942,5495"
1134,1134,"10326,4798,8562,5303,13346,4277,12857,8421,8483,3950"
1136,1136,"8562,4798,3950,10326,9942,12665,13346,2218,4277,544"
1139,1139,"6220,5495,9942,544,9693,8562,9101,10326,13296,4798"
1154,1154,"12665,6220,544,3428,9942,10326,4798,12470,4277,8562"
1169,1169,"1290,9101,544,11298,1244,6220,2989,9730,9942,12665"
1173,1173,"8562,8188,4798,6220,5495,544,10326,3950,9942,9101"
1178,1178,"544,9101,4798,10326,12665,9942,5495,8562,11298,2989"
1190,1190,"8562,4798,3950,10326,5303,13346,6971,12665,5495,544"
1205,1205,"8562,4798,6220,8413,3950,10326,5303,9942,13346,6971"
1217,1217,"11298,1290,2989,7120,9730,9101,1244,7679,12869,11024"
1218,1218,"544,9693,9101,2343,9942,6220,89,12665,5495,6795"
1230,1230,"6220,10326,8562,4798,12665,544,3950,5303,9942,13346"
1250,1250,"10326,4798,8562,5303,6433,4277,10594,544,12857,2140"
1252,1252,"3950,4798,12665,2343,5303,544,8562,10326,5199,5495"
1276,1276,"9693,2343,9942,544,5495,5199,4798,5532,9101,2218"
1279,1279,"1290,7120,11298,1244,9101,544,6971,9962,4798,4929"
1281,1281,"10326,217,4798,5303,12857,275,4277,9942,8421,8562"
1288,1288,"8562,3950,3428,5495,6220,4277,5303,12470,10326,13346"
1305,1305,"11298,9730,1244,9101,544,1290,7679,4798,12869,10326"
1320,1320,"4798,8562,8413,3950,10916,6326,10326,544,5495,12857"
1321,1321,"5495,3950,10326,13346,4798,12470,5303,9404,5199,12665"
1328,1328,"9942,6659,6220,8562,2218,4798,5303,544,3870,10326"
1343,1343,"4798,10326,8562,4277,544,12857,13346,5303,717,217"
1345,1345,"1290,544,2989,7120,11298,9101,4798,10326,4277,12869"
1374,1374,"11298,7120,1244,12869,9101,7679,9730,544,2989,6288"
1410,1410,"1290,7120,10326,4929,9101,544,4798,9942,12665,11298"
1414,1414,"12857,6433,10326,8483,10594,544,9101,4798,8562,9942"
1420,1420,"8562,9942,4798,6220,13346,5676,10326,3950,8188,8413"
1440,1440,"8562,9693,544,9101,10326,2343,4798,9942,5495,9730"
1441,1441,"2989,544,9942,9101,5495,4798,7679,8562,10326,12665"
1443,1443,"9101,11298,1244,1290,544,2989,9693,4576,9730,7679"
1458,1458,"1290,7120,11298,9101,544,1244,10326,9295,2989,12869"
1492,1492,"9942,6220,4798,13346,3950,10326,6971,8562,12665,5545"
1496,1496,"10326,4798,5303,8562,6971,544,1290,12665,275,2218"
1499,1499,"12665,3950,4798,10326,544,5495,5303,13346,8562,13315"
1504,1504,"9101,1290,11298,7120,544,2989,12869,1244,9730,7679"
1516,1516,"8562,13346,6220,9942,2343,3950,10326,4798,4277,13249"
1523,1523,"4798,217,9455,544,9101,10326,9942,5495,12665,8562"
1534,1534,"544,9101,4798,10326,9942,5495,12665,8562,11298,2989"
1539,1539,"1290,544,7120,6220,11298,9942,12665,9101,2989,1244"
1559,1559,"1290,7120,2989,9101,1244,9730,6971,544,12869,4576"
1572,1572,"9942,12665,6220,8562,3950,544,10326,4798,3428,2218"
1573,1573,"10326,4798,12857,4277,717,544,5303,10594,8421,217"
1601,1601,"544,1290,6220,9942,9101,7120,4798,10326,6971,1244"
1603,1603,"4798,8562,3950,10326,8483,544,9101,13346,9942,5495"
1604,1604,"544,217,4798,4277,13346,717,350,10326,6383,1978"
1613,1613,"11298,2989,1290,9101,544,7679,1244,7120,9730,4576"
1634,1634,"4798,10326,6659,4277,8562,9404,3950,1328,6220,9942"
1642,1642,"3950,8562,4798,13346,9942,6220,10326,8413,2218,5495"
1643,1643,"1290,7120,1244,2989,11298,9101,544,6220,6971,9942"
1654,1654,"8562,4798,6220,9942,3950,544,10326,9693,6971,12665"
1657,1657,"11298,2989,544,9101,7679,12655,1244,7342,8978,9730"
1674,1674,"1290,4798,9693,544,89,6971,9942,2343,10326,12665"
1702,1702,"10326,8562,6220,13346,9942,12665,6326,13110,3950,3870"
1719,1719,"6659,3950,9942,6220,544,9101,4798,8562,3428,10326"
1725,1725,"8562,4798,10326,3950,6220,13346,12857,9942,12665,10916"
1726,1726,"1290,4798,6971,7120,10326,4929,8562,544,9101,9942"
1728,1728,"544,9693,1290,2343,9101,10326,11969,2989,6971,9942"
1735,1735,"89,544,9101,12665,4798,10326,9942,5495,8562,9693"
1739,1739,"1290,7120,4929,9101,544,4798,10326,9942,5495,1244"
1774,1774,"4798,10326,8562,3950,3428,4277,13346,5303,6220,10916"
1780,1780,"4798,544,10326,9101,4277,11969,1323,6220,217,275"
1799,1799,"217,544,9101,4798,10326,9942,5495,8562,6270,12665"
1813,1813,"4798,8562,10326,3950,9942,13346,5303,2218,6220,5495"
1834,1834,"8562,13346,3950,4798,12857,10326,10916,6326,544,9101"
1835,1835,"5495,12470,6659,8562,544,9101,4798,10326,9942,12665"
1841,1841,"1290,11298,1244,12869,9101,9730,9295,9962,544,6288"
1863,1863,"3950,8562,3428,6220,9942,12665,10326,4277,4798,275"
1878,1878,"8562,9942,13346,3950,3428,8413,12857,6220,4798,6326"
1879,1879,"2343,4798,6971,10326,8562,13346,6795,544,5303,12665"
1910,1910,"1290,7120,4798,9101,6971,10326,544,10663,6591,2989"
1911,1911,"8562,4798,10326,5303,544,13249,9101,5495,9942,12665"
1919,1919,"13346,9693,2343,9942,6220,544,12665,6795,2989,5545"
1925,1925,"12869,7679,9730,9101,11298,544,4798,10326,9942,4163"
1926,1926,"11298,9101,1244,544,4798,8978,10326,2989,9942,5495"
1931,1931,"544,10326,9101,4798,9942,5495,12665,8562,11298,2989"
1940,1940,"4798,10326,8562,5303,13346,6971,6220,2218,275,544"
1968,1968,"4798,10326,5303,8483,1328,13249,217,544,5495,9101"
1981,1981,"4798,3950,8413,13346,10326,6971,12857,5303,12665,10916"
1992,1992,"1290,7120,11298,1244,9101,544,10663,2989,4798,9730"
1998,1998,"11298,9101,1290,11024,9295,9730,1779,544,2989,1244"
2000,2000,"1290,7120,9101,11298,4929,1244,9962,544,9295,4798"
2017,2017,"8562,4798,3950,13346,10326,4277,6971,12857,5303,6220"
2036,2036,"544,9101,4798,10326,9942,12665,5495,8562,11298,2989"
2044,2044,"9693,544,2343,4798,8562,10326,5461,11969,9942,5495"
2047,2047,"11298,1290,9101,1244,7120,12869,9730,6591,544,1779"
2052,2052,"10326,5303,544,9101,4798,8562,9942,5495,12665,1328"
2055,2055,"5495,544,9101,4798,10326,9942,12665,8562,6659,11298"
2069,2069,"8562,6220,8413,9942,2218,544,3950,3428,12665,5495"
2075,2075,"9693,4798,2343,3950,10326,6220,9942,5303,13346,544"
2089,2089,"10326,4277,4798,717,8562,8421,10594,10916,544,10077"
2093,2093,"4798,12665,8562,5303,9942,6220,3950,544,10326,275"
2127,2127,"10326,4798,544,2140,9101,9942,8562,5495,12665,2989"
2135,2135,"9942,12665,6220,3950,3428,8562,5495,4798,5545,3870"
2137,2137,"12665,3950,6220,13346,8562,89,544,4798,9101,5495"
2141,2141,"8413,8562,6220,9942,544,2218,5495,8188,9101,12665"
2147,2147,"544,1290,9101,8562,7120,7669,9942,11298,2989,6220"
2150,2150,"10326,8562,4277,12857,4798,717,350,544,6433,5461"
2153,2153,"4798,10326,8562,12857,5303,6220,6326,10916,544,13249"
2158,2158,"544,9101,11298,2989,1290,7120,1244,12869,7679,8978"
2178,2178,"8562,5495,4798,13346,13249,2343,9942,5199,544,10326"
2180,2180,"8562,6220,13346,3950,6383,12665,9942,5676,3428,2343"
2181,2181,"2989,11298,544,1290,3464,7120,1244,7679,9101,1779"
2193,2193,"3950,6220,9942,8413,544,4798,9101,5495,12665,10326"
2216,2216,"10326,8562,4798,4277,544,13346,10916,6433,217,10594"
2224,2224,"8562,5495,10326,12470,3950,8413,5303,2343,12665,544"
2231,2231,"2343,6971,544,9693,89,5199,9101,9942,12665,5532"
2242,2242,"5495,3950,4277,6220,13306,217,8562,10326,3428,8681"
2243,2243,"5495,9693,2343,544,10326,5676,2903,9101,4798,3127"
2247,2247,"9730,5495,544,9101,4798,10326,9942,9693,12665,4443"
2262,2262,"544,11298,9101,1290,1244,2989,7120,4576,11024,7679"
2271,2271,"8562,10326,4798,544,3950,5303,4277,2218,5495,13346"
2284,2284,"3950,13346,6971,8413,4798,8562,5495,6220,12665,544"
2287,2287,"8562,8188,13306,5495,544,9101,4798,10326,9942,12665"
2291,2291,"5303,10326,4798,275,544,2140,2218,3950,9942,6971"
2293,2293,"4798,5303,544,9101,7120,9730,1290,11298,2218,6971"
2294,2294,"4798,10326,8562,12857,6433,5303,10594,6326,544,4277"
2301,2301,"4798,6971,6220,6659,10326,5303,13249,2218,8421,544"
2310,2310,"9942,544,12665,6220,10326,9101,6659,8562,3950,1244"
2341,2341,"4798,8562,10326,13346,6971,3950,6220,12857,5303,12665"
2345,2345,"9101,11298,7679,12655,2989,544,9730,12869,8978,4576"
2348,2348,"1290,11298,7120,9101,1244,544,9730,2989,12869,7679"
2349,2349,"4798,10326,6971,544,13346,8562,5303,10916,4277,3950"
2350,2350,"10326,4798,544,1290,4277,6220,5303,6971,7120,9942"
2355,2355,"10326,4798,4277,8562,12857,10916,3950,6433,217,13346"
2383,2383,"10326,4798,8562,13346,12857,6326,4277,544,717,3950"
2393,2393,"4798,10326,544,9101,9942,5495,12665,8562,6971,11298"
2399,2399,"7120,1244,10326,4798,544,9101,4929,5495,9942,5303"
2421,2421,"544,2343,10326,4798,5495,12665,6795,8562,13346,5303"
2435,2435,"9532,9942,2989,544,9101,12665,9693,4798,10326,11298"
2448,2448,"5495,544,4798,9101,9942,10326,12665,8562,8188,11298"
2452,2452,"1290,7120,4929,544,9101,4798,10326,2989,6971,9942"
2464,2464,"8562,6220,9942,3950,10326,4798,13346,3870,544,5545"
2470,2470,"12857,3950,8562,5642,10326,10594,217,544,9101,4798"
2478,2478,"6971,5303,1290,12665,2218,544,4798,89,10326,5495"
2506,2506,"6220,4798,3950,3428,8562,5495,10326,10594,544,7359"
2523,2523,"4798,544,10326,9101,12665,9942,5495,8562,11298,2989"
2527,2527,"1290,7120,4929,544,9101,4798,10326,9942,5495,12665"
2528,2528,"4798,3950,12857,8562,6326,10326,6220,9942,544,9101"
2530,2530,"3950,8562,13346,2218,10326,4798,5495,544,5303,12665"
2533,2533,"9942,6220,3950,8413,8562,544,9101,4798,5495,10326"
2540,2540,"8562,8483,13346,4798,10326,3950,217,4277,9942,12665"
2558,2558,"8562,3950,13346,10326,12665,9942,8413,4798,544,2343"
2559,2559,"6220,6659,12665,8188,9942,3950,5545,8562,544,10326"
2592,2592,"4798,10326,13346,544,6220,6971,275,12665,5303,1290"
2599,2599,"10326,4798,8562,5303,4277,544,3950,6220,6971,275"
2608,2608,"9942,6220,8562,12665,3428,3950,5495,10326,5545,12470"
2613,2613,"11298,2989,1290,9730,7120,12869,9101,11024,9295,1244"
2616,2616,"8413,5495,4798,544,9942,9101,8562,10326,12665,11298"
2617,2617,"544,4798,5495,9101,8562,10326,9942,12665,1863,2989"
2619,2619,"3950,9942,6220,544,8413,8562,9101,4798,10326,89"
2622,2622,"1290,7120,11298,1244,544,9101,9295,2989,9942,4798"
2629,2629,"1290,1244,9101,544,11298,7120,2989,9730,7679,6220"
2648,2648,"1244,1290,9101,544,7120,2989,7679,10326,12869,12665"
2654,2654,"4798,10326,6220,8562,5303,12665,544,6971,3950,5495"
2668,2668,"544,9101,8562,4798,9942,10326,8188,5495,6220,12665"
2703,2703,"5495,3565,544,9942,9101,4798,10326,9693,5199,4576"
2710,2710,"13346,10326,4798,4277,8562,3950,8483,6383,10916,12857"
2713,2713,"4798,10326,13346,5303,8562,6971,3950,6326,9942,12665"
2722,2722,"7120,9101,2989,11298,1244,9730,544,4929,12869,10663"
2724,2724,"1290,7120,4929,1244,9101,544,4798,9942,6971,10326"
2727,2727,"10326,6220,4798,5303,8562,6971,2218,9942,544,13346"
2755,2755,"9101,11298,7669,2989,544,12869,7679,1290,7120,8978"
2769,2769,"13346,4277,4798,275,8562,10326,544,9942,12404,3950"
2776,2776,"10326,5303,2218,544,9942,12665,8562,5495,9101,4798"
2781,2781,"1290,7120,1244,4929,9101,544,6971,11298,4798,9295"
2782,2782,"1290,7120,11298,1244,7679,4929,9101,9730,2989,544"
2789,2789,"9693,2343,4798,544,5199,10326,5495,3950,13346,5676"
2794,2794,"9942,12665,3950,2903,8562,544,4798,9101,5495,9693"
2804,2804,"6220,5303,3950,8562,9942,2218,9693,64,544,12665"
2819,2819,"544,12665,8562,5495,10326,6220,3950,4798,5303,2343"
2846,2846,"9942,8562,6971,544,5303,4798,10326,6220,9101,13408"
2851,2851,"7669,2989,12869,11298,9101,544,1244,7679,9730,9942"
2861,2861,"10326,9404,8562,5495,544,4277,4798,217,9101,3950"
2862,2862,"12665,9942,6220,9101,89,9693,2989,7679,1290,8562"
2867,2867,"13346,10326,5495,4798,544,9101,9942,8562,10594,350"
2873,2873,"5495,9693,544,13408,2343,1290,12470,5532,10326,4798"
2880,2880,"6220,8562,9942,544,7707,5495,4798,9101,10326,1863"
2881,2881,"10326,4798,12857,10916,8562,10594,13249,13346,544,9101"
2886,2886,"4798,12665,4277,5303,10326,544,50,8205,8483,8562"
2891,2891,"9693,2343,4798,10326,13346,12665,9942,6795,6971,544"
2908,2908,"544,10326,4798,1290,7120,5303,4277,275,2140,6971"
2910,2910,"544,9693,6220,2343,5303,4798,6971,8562,9101,9942"
2915,2915,"10326,4798,9942,5495,3950,8562,5303,12665,544,9404"
2935,2935,"544,5303,6971,10326,5495,12665,6220,5199,2218,9942"
2946,2946,"1290,544,9101,2989,11298,1244,12869,9730,9295,7679"
2948,2948,"544,1290,2989,9101,6220,7120,11298,7679,1244,9942"
2969,2969,"9942,3950,4798,2218,6971,544,9101,10326,5495,2140"
2979,2979,"11298,12869,1290,7120,1244,7679,2989,9101,11024,9730"
3036,3036,"3464,11298,1290,7120,7679,2989,9101,544,4798,6248"
3050,3050,"10326,3950,4798,13346,8562,2343,9942,9693,544,12665"
3056,3056,"6659,544,4798,10326,9101,9942,5495,12665,8562,1328"
3061,3061,"4798,10326,4277,8562,5303,12857,217,717,3950,8421"
3066,3066,"8562,6220,4798,6659,10326,5495,9942,544,12665,13346"
3069,3069,"10326,4798,12857,13346,6326,217,2218,13249,544,9101"
3094,3094,"10326,4277,4798,8562,5303,217,544,12857,350,10916"
3106,3106,"12665,6220,8562,3950,6659,9942,8188,10326,544,2218"
3110,3110,"1290,7120,4929,544,9101,4798,10326,10663,9942,5495"
3115,3115,"2343,9693,12665,544,5495,10326,5199,8562,5532,9942"
3136,3136,"9101,1290,544,8562,6971,10326,6220,5303,2218,12665"
3159,3159,"4798,10326,6659,1328,8562,3950,9404,8590,13346,544"
3166,3166,"10326,5495,544,4798,12665,5303,4277,6220,2343,9942"
3172,3172,"1290,2343,11298,9693,544,9101,89,1244,9730,7120"
3200,3200,"13346,3950,10326,4798,8562,544,5676,5495,2343,9101"
3217,3217,"10326,13346,4798,3950,2218,8562,10568,9942,12665,544"
3218,3218,"1290,1244,7120,11298,544,9101,4664,2989,4798,10326"
3229,3229,"4798,10326,13346,4277,275,544,5303,9101,9942,9340"
3230,3230,"544,10326,1290,7120,4798,9101,2989,275,5303,6971"
3274,3274,"4798,6971,5303,10326,544,9101,5495,12665,9942,2140"
3285,3285,"10326,4277,5303,4798,8562,544,12857,3950,350,275"
3316,3316,"9942,8562,6220,3428,13346,12665,13110,4798,10326,3870"
3319,3319,"8562,4798,4277,10326,3950,8483,350,13346,10916,544"
3323,3323,"10326,4798,8562,3950,5303,12665,4277,13346,544,6220"
3346,3346,"4798,6971,12665,5303,2989,1290,10326,11298,9730,544"
3354,3354,"10326,8562,13346,9942,4798,11969,3565,12857,12665,1328"
3368,3368,"4798,10326,8562,3950,4277,217,6220,13346,544,3428"
3374,3374,"9942,1290,3428,12665,8562,7120,5545,3870,4798,544"
3391,3391,"10326,8562,12857,3950,4277,4798,217,6220,10916,3428"
3397,3397,"8562,10326,2343,9693,6220,13346,4798,89,9942,12665"
3404,3404,"8562,5495,544,4798,10326,9101,7707,9942,10429,12665"
3408,3408,"8562,4798,12665,6971,5303,9942,2218,10326,13346,3950"
3416,3416,"9693,2343,544,6795,2989,9101,9942,4798,10326,11298"
3422,3422,"4798,10326,544,1290,5303,6971,7120,8562,6220,4277"
3423,3423,"544,8562,5303,6220,12665,10326,5495,8681,4798,8413"
3426,3426,"9942,6220,4798,12665,6659,3950,8562,3870,6971,544"
3436,3436,"10326,8562,544,4798,12665,6220,13346,6971,5495,9942"
3448,3448,"12857,4798,8562,10594,544,10326,9101,6433,10869,9942"
3464,3464,"9942,8562,12665,3950,13346,3428,5642,6659,6220,13306"
3472,3472,"1290,7120,11298,6971,1244,9101,6220,544,8562,9942"
3477,3477,"9942,544,8562,6220,10326,5495,5303,3950,3428,6659"
3488,3488,"3950,4798,5303,13346,10326,12857,8562,4277,6220,8483"
3497,3497,"13346,4798,12665,8562,9942,3950,10326,8413,3428,5303"
3504,3504,"1290,9101,544,4798,7120,10326,1244,9942,11298,5495"
3517,3517,"8562,13346,4798,5303,3950,10326,12857,8413,8483,12665"
3538,3538,"5495,5303,10326,4798,217,12668,544,9101,8562,9942"
3544,3544,"3950,4798,12665,9942,6220,10326,5495,2343,5461,544"
3547,3547,"4798,10326,4277,217,6220,717,13249,8483,13346,3950"
3569,3569,"10326,275,12665,4798,544,5303,6971,5495,2343,13346"
3570,3570,"544,9101,4798,10326,9942,5495,12665,8562,11298,2989"
3575,3575,"10326,4798,4277,544,9942,5495,13346,9101,275,3950"
3579,3579,"544,4798,217,13346,10326,4277,717,2343,3950,6433"
3588,3588,"1290,6220,7120,544,9942,4798,9101,10326,8562,9693"
3592,3592,"2989,12869,1290,544,9101,7679,9942,11298,2874,7120"
3617,3617,"10326,4798,8562,6220,5303,5495,4277,3950,717,2140"
3632,3632,"3950,8413,9942,544,12665,9101,4798,10326,8562,5495"
3650,3650,"544,4798,10326,9101,9942,11298,5495,275,12665,2140"
3654,3654,"10326,12857,1328,5303,4798,350,4277,13346,544,275"
3656,3656,"1290,5303,4798,10326,9942,544,9101,7120,5495,8562"
3678,3678,"544,1290,7120,6220,6971,9942,9693,4798,12665,3950"
3681,3681,"544,9101,4798,10326,9942,5495,12665,8562,11298,2989"
3683,3683,"4798,10326,5303,10594,544,9101,8562,8421,9942,10916"
3685,3685,"10326,4798,544,5303,3950,4277,2218,10594,8483,8562"
3699,3699,"7120,1290,11298,3464,1244,2989,7679,9101,544,4798"
3707,3707,"8562,5495,9942,544,9101,4798,6220,8413,12665,10326"
3731,3731,"1290,7120,1244,2989,544,9101,9730,4929,4576,7679"
3737,3737,"4798,8562,10326,5303,8483,6433,12857,2218,3950,544"
3739,3739,"8562,6659,8413,544,4798,10326,13346,8188,9942,5495"
3744,3744,"3950,12665,9942,13346,6220,8562,4798,3428,10326,5495"
3753,3753,"10326,4798,6971,13346,5303,10916,12857,3950,8562,8421"
3778,3778,"4798,8562,6220,9942,5303,3950,2218,5495,10326,8413"
3786,3786,"8562,3950,6220,9942,13346,8413,4798,5303,10326,544"
3790,3790,"8562,13346,3950,4798,5495,9942,6220,2218,10326,5303"
3804,3804,"4277,217,717,10077,544,13346,8421,6383,3950,10326"
3805,3805,"8562,3950,4798,10326,5303,544,10916,6220,13346,12857"
3819,3819,"544,10326,4798,8562,6220,5303,3950,5495,2218,9942"
3827,3827,"544,9101,4798,10326,9942,5495,12665,8562,11298,2989"
3829,3829,"10326,4798,8562,12857,5303,13346,6971,10916,3950,6326"
3841,3841,"10326,6971,544,5303,8562,2343,13346,275,12665,9942"
3849,3849,"11298,1290,7120,9730,9101,1244,12869,9962,544,4798"
3928,3928,"1290,7120,1244,9101,11298,544,12869,9295,4929,9730"
3988,3988,"11298,6288,8978,7679,7342,9101,544,1244,4798,3464"
3994,3994,"1290,9101,2989,7120,11298,1244,544,6220,7679,6288"
3998,3998,"13346,9942,10326,3950,2411,5461,3428,12665,275,4798"
4012,4012,"3950,13346,4798,544,9101,10326,8562,9942,5495,12665"
4021,4021,"5303,4798,10326,544,2343,6971,2140,9693,5495,8205"
