ID,user_id,item_id
510,510,"2343,6220,3950,544,9942,13346,3428,5532,12665,8562"
511,511,"10326,4798,6220,8421,8562,2140,4277,12857,5303,2218"
512,512,"1290,2343,9693,544,7120,4576,1244,5532,10663,11298"
524,524,"1290,7120,789,9962,12869,5135,4929,4664,11298,1244"
525,525,"10326,4798,544,4277,5303,6971,3950,2218,2140,2343"
545,545,"10326,8421,4798,8562,10594,8161,1290,544,12857,217"
560,560,"10326,8562,3950,6220,4798,13346,8421,544,3428,5303"
564,564,"2343,9693,6795,3055,10326,275,6834,4277,10835,8562"
566,566,"2343,13346,3950,9942,3416,6220,5303,4798,6971,1978"
568,568,"6220,4277,217,10326,2343,3428,8421,4798,544,2218"
570,570,"8562,7707,6220,13296,2218,544,8681,12606,10429,10326"
573,573,"4277,3950,10326,4798,13346,6220,2140,8562,5303,217"
594,594,"6220,8562,3950,4277,5303,10326,13346,4798,2140,8421"
601,601,"2218,10326,4798,6220,5303,2140,6971,3950,8562,1290"
605,605,"3950,2905,5495,12611,5999,10326,1290,4798,544,6220"
641,641,"6220,3950,9942,4798,2343,10326,3428,13346,7707,5495"
650,650,"6220,9942,3950,2218,5545,217,5303,3428,4277,8562"
675,675,"6220,9942,6971,8562,7707,12665,3950,5545,3870,12404"
677,677,"1290,7120,4929,10663,789,9962,2916,3697,12497,1244"
679,679,"10326,6971,6220,544,9942,5303,4277,2218,8562,7707"
683,683,"3950,13346,8562,5610,4798,1290,8746,544,8572,10326"
687,687,"10326,544,4798,6220,8562,13346,1290,5303,8421,12665"
705,705,"5303,275,4277,4798,12404,544,10326,1290,7063,8161"
708,708,"1290,7120,544,1244,11298,4576,6971,11024,10663,9101"
712,712,"6220,3950,9942,8562,5495,2218,5545,12665,13306,13346"
715,715,"2140,4798,6971,5303,10326,3950,13346,8562,2218,1290"
728,728,"1290,7120,11298,4576,789,9962,1244,9101,5135,10607"
743,743,"2343,2218,12665,544,10326,9693,6971,5532,6220,3950"
753,753,"6220,7707,544,8562,9942,3950,5495,2989,4413,5303"
757,757,"4798,10326,5303,6971,6220,8421,9942,13346,2218,3950"
768,768,"3950,5495,2218,10326,8562,13346,5303,6220,8413,12470"
797,797,"2343,5532,10835,6220,6795,9532,544,6834,2537,1290"
813,813,"12665,1290,6220,6971,7120,544,2343,10326,11298,9942"
832,832,"1290,7120,4929,11298,10663,6971,789,9962,5135,2916"
833,833,"6220,10326,9942,4798,8562,5303,3950,2140,5545,13296"
844,844,"2343,12665,6220,13346,6971,5545,9942,4277,10326,2218"
858,858,"10326,4277,544,3950,6220,8590,8562,1290,50,8421"
874,874,"4576,11298,11024,6220,12869,1290,10389,7120,4664,544"
875,875,"10326,12470,8562,5303,4277,13296,6220,544,4798,8421"
892,892,"6220,4798,8562,5303,2140,7707,6971,10326,1290,544"
897,897,"3950,3428,6220,13346,12665,9942,4602,2343,5524,1290"
912,912,"1290,7120,4798,8590,6971,4929,10663,10326,5303,9295"
924,924,"6220,13346,5545,8562,7707,9942,13296,5485,12606,4798"
926,926,"6220,1290,13296,5545,7707,544,8590,9942,12665,7120"
933,933,"5303,2140,4277,6220,10326,544,5495,2218,8562,3950"
944,944,"6220,8562,3950,9942,2343,5545,13296,89,13346,3428"
951,951,"5495,2218,6971,6220,5303,4798,8590,8562,2140,10326"
974,974,"6220,8562,544,13296,5545,9942,7707,3950,4798,3428"
1010,1010,"9306,1290,544,10326,7120,4798,5946,6220,383,13214"
1013,1013,"6971,89,12665,7983,6220,3950,3055,1290,7024,2218"
1016,1016,"1290,4798,6220,2218,7120,8562,9942,6971,8590,5303"
1023,1023,"1290,6220,7120,6971,13296,11024,1244,5545,89,2218"
1035,1035,"544,6971,12665,5303,6220,4277,1290,10326,2140,2218"
1046,1046,"1290,544,7120,4576,10326,6971,11298,5303,1244,11969"
1051,1051,"1290,7120,8590,2218,2989,9942,6220,544,13296,8562"
1057,1057,"5303,10326,8421,6971,7138,4798,2140,3055,12857,8562"
1064,1064,"1290,7120,6971,4798,8590,10326,4929,10663,2140,5303"
1080,1080,"1290,10326,12104,544,7589,10566,7120,4798,9998,6220"
1089,1089,"10326,4277,8562,4798,544,6220,2140,3950,6971,5303"
1090,1090,"13346,8562,10326,4277,3950,6971,8421,2140,10916,4798"
1103,1103,"8562,10326,4798,13346,10916,3950,4277,6433,2140,217"
1123,1123,"1290,7120,6971,4929,10663,6220,544,6243,12497,789"
1134,1134,"10326,4798,5303,4277,8562,8421,2140,13346,3950,6220"
1136,1136,"3950,8562,2218,10326,4798,4277,9942,5545,13296,13346"
1139,1139,"6220,13296,5495,7707,6971,9942,5545,544,1290,1863"
1154,1154,"6220,3428,12665,544,10326,9942,4277,7707,2343,13296"
1169,1169,"1290,6220,4929,4576,10663,11298,1244,544,6971,2989"
1173,1173,"8562,7707,6220,8188,13296,3950,2218,12606,4798,10429"
1178,1178,"8235,1290,11403,544,5875,10326,7024,7120,13191,6220"
1190,1190,"8562,3950,4798,6971,5303,10326,13346,2218,10835,6220"
1205,1205,"6220,8562,4798,3950,6971,5303,10326,2140,2218,13346"
1217,1217,"1290,11298,11024,4576,7120,2989,12869,11918,1779,1244"
1218,1218,"544,2343,6220,9693,9942,9101,13296,5532,4576,89"
1230,1230,"6220,10326,8562,2218,3950,4798,6971,12665,4277,2343"
1250,1250,"10326,8562,4277,2140,4798,5303,6433,6220,8161,10594"
1252,1252,"3950,2343,6971,5303,6220,12665,5199,5532,4798,10835"
1276,1276,"2343,2218,9693,5532,5199,9942,10835,544,5999,6220"
1279,1279,"1290,7120,789,9962,5135,4929,6971,10663,11298,1244"
1281,1281,"10326,217,8590,5303,8421,4798,4277,12857,2140,8161"
1288,1288,"3950,6220,8562,4277,7707,3428,5303,5545,2218,5495"
1305,1305,"11298,789,9962,10607,5135,4664,1290,1244,9730,4036"
1320,1320,"8562,4798,3950,6326,10916,8413,10326,6220,2140,13249"
1321,1321,"3950,5495,10326,6971,2140,13346,10835,2218,5199,6220"
1328,1328,"6220,9942,13296,2218,6659,7707,8562,5545,3870,5303"
1343,1343,"10326,4798,4277,8562,6971,2140,8421,5303,6220,544"
1345,1345,"1290,7120,544,2989,4277,11298,4576,4664,10326,11969"
1374,1374,"7120,11298,12869,1244,4664,4576,7679,10607,5135,11024"
1410,1410,"1290,7120,4929,10663,10326,544,6220,2916,1863,4664"
1414,1414,"12857,6433,10326,8161,10594,1290,8562,544,2636,7120"
1420,1420,"8562,6220,9942,13296,2218,7707,4798,5545,3950,13346"
1440,1440,"8590,2343,8562,1290,4576,10326,544,7707,7120,6220"
1441,1441,"6220,2989,9942,544,10429,7707,3487,1290,8562,10326"
1443,1443,"4576,11024,1290,11298,1244,2989,4664,9101,544,10389"
1458,1458,"1290,7120,11298,1244,10326,544,10607,4929,4576,4277"
1492,1492,"6220,3950,5545,9942,13346,6971,4798,10326,3870,8590"
1496,1496,"10326,6971,5303,4798,1290,8562,8590,2218,544,8421"
1499,1499,"3950,12665,3055,10326,5303,5199,2343,4798,13346,8562"
1504,1504,"1290,7120,11298,9101,11024,544,2989,12869,4664,10389"
1516,1516,"6220,8562,2343,13346,4277,3950,9942,2140,10326,13249"
1523,1523,"9455,4798,217,1978,2767,1290,544,10326,8363,11014"
1534,1534,"1290,544,10326,7120,6220,9942,8562,11758,4798,11298"
1539,1539,"1290,6220,7120,544,11024,4576,11298,9942,2140,11969"
1559,1559,"1290,7120,4576,2989,6971,11024,4664,10389,1244,4929"
1572,1572,"6220,3950,9942,12665,8562,2218,13296,544,4277,10326"
1573,1573,"10326,4277,8421,5303,12857,4798,544,717,6220,10594"
1601,1601,"544,6220,1290,7707,6971,9942,13296,7120,9101,4798"
1603,1603,"4798,3950,8562,10326,5610,1383,6220,13346,1290,544"
1604,1604,"544,217,4277,350,1978,13346,4798,8421,3950,10326"
1613,1613,"1290,11298,4576,2989,11024,7120,4664,7679,10389,544"
1634,1634,"4798,10326,4277,6220,6659,3950,6971,8562,1328,9404"
1642,1642,"3950,8562,6220,4798,2218,13346,9942,7707,10326,13249"
1643,1643,"1290,7120,6220,6971,2989,1244,4929,10663,11298,789"
1654,1654,"6220,8562,3950,4798,13296,9942,6971,544,10326,5545"
1657,1657,"11024,11298,2989,4576,544,7679,10389,12655,4664,12995"
1674,1674,"1290,6971,6220,2343,2218,89,8590,544,10326,9942"
1702,1702,"6220,10326,8562,7707,5545,13110,13346,6326,3950,9942"
1719,1719,"3950,6659,6220,13296,9942,3428,4256,1290,8562,544"
1725,1725,"8562,6220,3950,4798,10326,13346,4277,13296,12857,8421"
1726,1726,"1290,6971,7120,4929,4798,2140,10326,8562,238,544"
1728,1728,"544,4576,1290,2343,8590,11969,6971,9693,10326,2989"
1735,1735,"1290,89,8235,12757,5875,7024,544,8922,7120,13191"
1739,1739,"1290,7120,4929,10663,3697,2916,5135,544,10326,6220"
1774,1774,"10326,4798,3950,4277,6220,8562,6971,5303,3428,13346"
1780,1780,"10326,544,4798,4277,6220,11969,9101,350,1323,217"
1799,1799,"217,6270,2771,1290,544,10326,4892,2963,7120,8459"
1813,1813,"8562,10326,4798,3950,2218,6220,9942,13346,5303,13296"
1834,1834,"3950,8562,13346,12857,4798,10326,10916,6326,6971,6220"
1835,1835,"12470,5495,8562,6659,1290,544,8911,10326,6220,7120"
1841,1841,"1290,11298,1244,789,9962,12869,5135,10607,4929,9295"
1863,1863,"6220,3950,3428,5545,8562,4277,9942,2140,12665,10326"
1878,1878,"3950,8562,6220,13346,9942,3428,5545,12857,6326,13110"
1879,1879,"2343,6971,4798,5532,10326,8562,13346,5303,10835,6795"
1910,1910,"1290,7120,10663,6971,8590,2140,12497,10326,4798,2343"
1911,1911,"8562,4798,10326,5303,8421,13249,12606,6220,544,350"
1919,1919,"13346,2343,6220,9693,5545,9942,6971,3870,544,2989"
1925,1925,"12869,4163,2957,7679,4216,1558,1851,11298,9730,10674"
1926,1926,"11298,11024,9962,789,5135,4664,1290,7120,1244,1779"
1931,1931,"10326,1290,544,2940,7275,9850,7120,10107,6220,11771"
1940,1940,"10326,4798,6971,6220,2218,5303,8562,4277,2140,8590"
1968,1968,"4798,5303,10326,1328,8590,4277,8483,8421,13249,350"
1981,1981,"3950,4798,6971,13346,10326,5303,8413,12857,4277,6326"
1992,1992,"1290,7120,10663,11298,2916,1244,12497,6243,296,5135"
1998,1998,"11298,11024,1290,1779,4664,10607,9295,4036,4576,789"
2000,2000,"1290,7120,4929,789,9962,10663,5135,11298,1244,12497"
2017,2017,"3950,8562,4277,13346,6971,4798,10326,6220,12857,8421"
2036,2036,"1290,5875,544,8235,10326,7120,6220,9942,13112,8562"
2044,2044,"2343,9693,6220,544,11969,8562,3950,10326,4277,11572"
2047,2047,"1290,11298,7120,1244,1779,10607,9101,9962,5135,12869"
2052,2052,"5303,10326,6971,8161,350,544,1290,8562,7120,1328"
2055,2055,"5495,1290,544,10326,6220,6060,5760,7120,3545,9942"
2069,2069,"6220,2218,8562,9942,5545,13296,2140,3950,8413,7707"
2075,2075,"2343,6220,3950,4798,9693,5303,4277,10326,9942,13346"
2089,2089,"4277,10326,8421,4798,717,8562,1017,8161,10077,10594"
2093,2093,"6220,12665,4798,5303,8562,3950,2218,9942,6971,4277"
2127,2127,"10326,2140,4798,4277,1290,544,1295,8161,7063,6971"
2135,2135,"6220,9942,12665,5545,3950,2218,3428,7707,8562,3870"
2137,2137,"6220,3950,12665,5545,13346,8562,89,2343,10835,8235"
2141,2141,"6220,2218,7707,13296,5545,8562,9942,8413,544,7792"
2147,2147,"1290,544,4576,6220,7120,4664,8562,7669,13296,12869"
2150,2150,"10326,4277,8562,350,12857,8421,4798,717,544,1978"
2153,2153,"4798,6220,10326,5303,8562,12857,6971,6326,4277,8421"
2158,2158,"1290,11298,2989,544,7120,4576,11024,9101,1244,12869"
2178,2178,"8562,8590,5495,2343,13346,5199,10835,13249,4798,1978"
2180,2180,"6220,8562,3950,13346,2343,5545,3428,12665,4277,7707"
2181,2181,"2989,11298,1290,1779,3464,7120,544,4576,6220,11024"
2193,2193,"6220,3950,9942,4413,2218,1290,544,2789,10326,8562"
2216,2216,"4277,10326,8562,4798,7707,8421,13346,544,6433,10916"
2224,2224,"8562,5495,3950,10326,2343,5303,6220,12470,5545,2140"
2231,2231,"6971,2343,8590,5532,5199,1290,10835,89,544,6220"
2242,2242,"6220,4277,3950,5495,5545,13306,217,3428,8562,2218"
2243,2243,"2343,5495,544,9693,2903,5532,3127,5199,10835,10326"
2247,2247,"9730,4266,4443,5532,8579,1290,3799,544,13043,10326"
2262,2262,"544,1290,11298,4576,11024,1244,4664,9101,8590,10607"
2271,2271,"8562,10326,3950,4798,4277,2218,5303,13296,544,7707"
2284,2284,"3950,6971,13346,6220,8562,4798,8413,5495,3992,2789"
2287,2287,"13306,8188,8562,3950,1290,5495,544,2218,10326,7120"
2291,2291,"2140,5303,2218,8590,6220,6971,10326,3950,4277,4798"
2293,2293,"5303,4798,2218,1290,7120,6971,544,2343,2140,11298"
2294,2294,"4798,10326,8562,12857,5303,6433,4277,6326,8421,10594"
2301,2301,"6971,6220,4798,8590,2218,8421,2140,5303,5545,10326"
2310,2310,"6220,9942,544,12665,13296,5545,10326,3950,8562,7707"
2341,2341,"8562,4798,6971,6220,10326,3950,13346,2140,8590,2218"
2345,2345,"11298,4576,11024,9101,7679,11918,10137,2989,10389,12655"
2348,2348,"1290,7120,11298,4576,1244,4929,544,10663,9101,10607"
2349,2349,"6971,10326,4798,4277,13346,5303,544,3950,2343,5532"
2350,2350,"10326,1290,4798,6220,4277,6971,544,8590,7120,5303"
2355,2355,"10326,4277,4798,8421,3950,8562,6220,12857,10916,350"
2383,2383,"10326,4798,4277,8562,13346,3950,6326,12857,8421,9580"
2393,2393,"4798,2140,6971,10326,1290,9306,544,2291,7120,10462"
2399,2399,"7120,4929,10663,1244,10326,544,6220,4798,789,2916"
2421,2421,"2343,544,10326,5532,10835,6971,5303,12665,4798,6795"
2435,2435,"9532,2343,11024,9942,4576,2989,12483,1290,3950,544"
2448,2448,"5495,10835,8590,1290,5199,5875,544,3950,10326,9942"
2452,2452,"1290,7120,4929,10663,6971,12497,2343,544,9295,1220"
2464,2464,"6220,8562,5545,9942,3950,13296,10326,3870,6971,2140"
2470,2470,"3950,12857,8562,5642,10326,217,10594,2063,1290,544"
2478,2478,"6971,8590,2218,1290,5303,10835,5199,89,5532,12665"
2506,2506,"6220,3950,3428,8562,4798,10326,4277,5545,5495,10594"
2523,2523,"6971,8235,10326,1290,544,4798,5875,7120,6220,8562"
2527,2527,"1290,7120,4929,10663,12497,6243,2916,5573,10322,544"
2528,2528,"3950,4798,8562,12857,6220,6326,10326,5303,9942,4277"
2530,2530,"3950,2218,13346,8562,6220,10326,5199,10835,5303,8590"
2533,2533,"6220,9942,3950,13296,8562,5545,7792,13310,1290,8188"
2540,2540,"8562,13346,3950,8483,4277,10326,217,4798,6220,9942"
2558,2558,"3950,8562,13346,10326,2343,6971,12665,5545,10835,9942"
2559,2559,"6220,5545,8188,3950,6659,12665,13296,7707,9942,8562"
2592,2592,"6220,6971,10326,4798,13346,8590,544,2140,4277,7707"
2599,2599,"10326,4277,8562,5303,4798,6220,2140,6971,3950,544"
2608,2608,"6220,9942,8562,5545,13296,3950,12665,3428,7707,2343"
2613,2613,"11298,1290,11024,2989,7120,4576,9730,12869,4664,10607"
2616,2616,"8413,6220,1290,3950,9942,8562,544,4181,10326,5495"
2617,2617,"544,7707,6220,1863,1290,8562,7120,4798,10326,589"
2619,2619,"3950,9942,6220,5545,8562,5199,89,931,13346,1290"
2622,2622,"1290,7120,11298,789,5135,1244,10607,11024,10663,9295"
2629,2629,"1290,1244,11298,544,4576,7120,11024,9101,6220,10607"
2648,2648,"1290,1244,7120,4576,9101,544,2989,10389,4664,1779"
2654,2654,"6220,4798,10326,8562,6971,5303,7707,2140,3950,5545"
2668,2668,"6220,1290,7707,10429,544,5976,7120,8562,8188,10326"
2703,2703,"5495,4576,3565,5199,3950,2343,9942,1290,544,5532"
2710,2710,"4277,13346,3950,10326,8562,4798,6326,13249,5303,6220"
2713,2713,"4798,6971,10326,5303,13346,8562,3950,2140,6326,8590"
2722,2722,"7120,4929,2989,10663,11298,1244,9101,4576,2916,544"
2724,2724,"1290,7120,4929,10663,6971,8590,2916,789,9962,12497"
2727,2727,"6220,10326,2218,6971,5303,13296,8562,2140,4798,8590"
2755,2755,"4576,11298,1290,7669,12869,2989,11024,544,10389,7679"
2769,2769,"4277,13346,7707,8562,4798,275,12404,6220,3950,10326"
2776,2776,"2218,10326,5303,5532,10835,544,9942,5199,8562,6971"
2781,2781,"1290,7120,4929,10663,6971,8590,4576,1244,6220,12497"
2782,2782,"1290,7120,11298,4929,10663,1244,7679,4576,10607,5135"
2789,2789,"2343,5532,5199,3950,10835,9693,10326,13346,544,4798"
2794,2794,"9942,7707,3950,5545,2903,6220,12665,10835,2218,8562"
2804,2804,"6220,2218,3950,5303,5545,13296,8562,7707,9942,2343"
2819,2819,"6220,544,12665,3950,8562,10326,5303,5495,2343,2218"
2846,2846,"6971,7707,6220,9942,8562,5303,544,2140,2218,13296"
2851,2851,"12869,7669,2989,11024,4576,10389,11298,4664,4163,2957"
2861,2861,"7707,4277,10326,9404,8562,3950,10835,9532,9072,5199"
2862,2862,"6220,9942,12665,13296,8590,11024,7707,5545,4576,1290"
2867,2867,"13346,10326,350,4277,1290,9178,544,8822,8562,9598"
2873,2873,"2343,5495,544,9693,1290,13408,5532,6971,6220,4416"
2880,2880,"6220,7707,8562,13296,9942,544,1863,10429,1290,10326"
2881,2881,"10326,4798,12857,8421,10916,8562,4277,10594,13249,13346"
2886,2886,"4277,5303,4798,6220,2140,12665,10326,3950,1978,544"
2891,2891,"2343,9693,6971,10326,5532,13346,4798,6220,10835,2140"
2908,2908,"544,1290,10326,2140,7120,4277,4798,6971,5303,350"
2910,2910,"544,6220,9693,2343,6971,7707,5303,8562,13296,9942"
2915,2915,"10326,4798,3950,9942,8562,2218,6220,5303,5495,8421"
2935,2935,"6971,6220,2218,5303,8590,544,5199,1290,10326,3950"
2946,2946,"1290,544,4576,2989,11298,4929,10663,1244,12869,10389"
2948,2948,"544,1290,6220,2989,7120,4576,7707,11298,11024,10389"
2969,2969,"2218,2140,6971,3950,9942,1290,6220,4798,8235,544"
2979,2979,"11298,11024,1290,12869,7120,10389,4576,1244,7679,11918"
3036,3036,"1290,3464,7120,11298,6248,7679,2989,2769,8315,7220"
3050,3050,"3950,10326,2343,13346,4798,6220,8562,9942,8421,5532"
3056,3056,"6659,10326,1290,544,6220,7120,1328,4798,9942,8562"
3061,3061,"10326,4277,4798,8421,5303,8562,3950,2140,217,2218"
3066,3066,"6220,8562,7707,13296,5545,6659,4798,10326,3950,9942"
3069,3069,"10326,2218,13346,12857,4798,6326,8421,217,13249,5303"
3094,3094,"4277,10326,5303,8562,350,217,4798,8421,544,12857"
3106,3106,"6220,3950,2218,12665,8562,13296,7707,4277,8188,6659"
3110,3110,"1290,7120,4929,10663,2916,8590,12497,296,6971,544"
3115,3115,"2343,5532,5199,6220,6971,3055,10326,12665,544,9693"
3136,3136,"1290,6971,6220,2218,8562,544,9101,5303,10326,7120"
3159,3159,"8590,3950,10326,1328,4798,8562,6659,9404,2140,6220"
3166,3166,"10326,544,5495,6220,4277,2343,5303,13296,2218,2140"
3172,3172,"1290,2343,11298,544,789,9693,5135,9962,5532,89"
3200,3200,"13346,3950,10326,4277,2343,8562,1210,4798,544,6220"
3217,3217,"3950,2218,13346,10326,4798,6220,8562,5545,2140,8590"
3218,3218,"1290,7120,1244,11298,4664,13296,544,10607,11024,5135"
3229,3229,"4798,10326,4277,13346,2140,275,1210,5303,12404,9340"
3230,3230,"1290,544,7120,10326,6971,6220,8590,2989,4798,5303"
3274,3274,"6971,4798,2140,5303,10326,7063,2218,1290,544,6433"
3285,3285,"10326,4277,5303,3950,8562,8421,2140,12857,544,6220"
3316,3316,"6220,9942,8562,3428,13296,5545,13346,13110,2218,7707"
3319,3319,"4277,8562,10326,4798,3950,8421,350,13346,5303,1328"
3323,3323,"10326,3950,4277,6220,8562,4798,5303,13346,12665,7707"
3346,3346,"6971,2140,1290,4798,5303,12665,2989,6220,11024,7120"
3354,3354,"10326,8562,13346,9942,11969,6220,3565,4798,5545,2218"
3368,3368,"4798,6220,3950,4277,8562,2218,10326,217,13346,8421"
3374,3374,"1290,9942,5545,7707,13296,7120,3428,8562,12665,3870"
3391,3391,"10326,8562,4277,3950,6220,12857,8421,217,4798,3428"
3397,3397,"8562,2343,6220,10326,3950,13346,89,6326,9693,9942"
3404,3404,"7707,8562,6220,10429,544,5495,10326,1290,4798,7120"
3408,3408,"8562,6971,2218,2140,5303,4798,6220,12665,9942,3950"
3416,3416,"2343,9693,544,2989,5532,6795,6971,2140,1290,10835"
3422,3422,"4798,1290,10326,544,6971,6220,5303,8421,7120,4277"
3423,3423,"544,6220,7707,5303,8562,10326,4277,2218,12665,2140"
3426,3426,"6220,9942,5545,7707,6971,3950,3870,12665,4798,8562"
3436,3436,"6220,10326,8562,6971,544,13346,13296,12665,4798,2343"
3448,3448,"12857,6220,2140,8562,8421,10594,4277,10326,6433,1290"
3464,3464,"9942,3950,8562,12665,5545,6220,13346,2218,13306,3428"
3472,3472,"1290,7120,6971,6220,11298,1244,2218,4929,10663,4576"
3477,3477,"6220,9942,544,8562,5303,10326,3950,5545,13296,5495"
3488,3488,"3950,6220,5303,4277,13346,10326,2140,12857,8562,4798"
3497,3497,"13346,3950,4798,8562,6971,12665,9942,5303,2218,10326"
3504,3504,"1290,7120,1863,6220,7637,544,10326,1244,2020,11298"
3517,3517,"3950,13346,8562,5303,4798,2140,6220,10326,12857,6971"
3538,3538,"5495,5303,10326,2140,2218,217,12668,6971,5545,4798"
3544,3544,"3950,6220,4798,2343,12665,9942,10326,9532,13346,64"
3547,3547,"6220,4277,10326,217,8421,4798,3950,13249,717,13346"
3569,3569,"10326,6971,2140,8590,275,2343,6220,12665,5303,8421"
3570,3570,"1290,10326,544,7120,7902,7616,6220,9942,478,8705"
3575,3575,"10326,4277,3950,6220,13346,5303,1543,4798,544,9942"
3579,3579,"4277,6220,2343,544,13346,3950,217,10326,2140,4798"
3588,3588,"6220,1290,7120,13296,544,8590,7707,6971,5545,10326"
3592,3592,"2989,1290,12869,11024,4576,6220,544,7679,1779,2874"
3617,3617,"10326,4798,6220,8562,2140,4277,5303,8421,3950,6971"
3632,3632,"3950,6220,9942,4602,1290,11403,2218,8235,544,10326"
3650,3650,"2140,544,10326,4798,7063,1290,7120,7383,9942,6220"
3654,3654,"10326,2140,5303,4277,350,1328,12857,2218,4798,13346"
3656,3656,"1290,5303,6220,10326,7120,2218,4798,9942,8590,6971"
3678,3678,"1290,6220,7120,544,6971,9942,13296,3950,2343,4798"
3681,3681,"1290,8112,544,10326,7120,6220,9942,8540,8562,4798"
3683,3683,"10326,4798,5303,8421,6971,4277,10594,1290,544,8562"
3685,3685,"10326,4277,3950,2218,5303,4798,544,8590,2140,13296"
3699,3699,"1290,7120,3464,11298,1244,2989,1779,10389,4929,11024"
3707,3707,"6220,8590,8562,7707,9942,1290,544,11047,10326,10429"
3731,3731,"1290,7120,4576,4929,1244,10663,2989,11024,544,6971"
3737,3737,"4798,5303,2218,8562,10326,1978,3950,6433,12857,8483"
3739,3739,"8562,7707,6220,13346,544,6659,10326,13296,8188,4798"
3744,3744,"3950,6220,13346,12665,9942,8562,5545,13296,2218,3428"
3753,3753,"10326,6971,4798,5303,13346,3950,8421,2140,10916,12857"
3778,3778,"6220,2218,3950,5303,8562,9942,4798,10326,5495,3055"
3786,3786,"6220,8562,3950,2140,5545,9942,13346,5303,3870,3055"
3790,3790,"8562,3950,13346,6220,2218,9942,4798,5303,5495,3870"
3804,3804,"4277,217,8421,10077,3950,717,350,544,1210,13346"
3805,3805,"3950,8562,5303,10326,6220,4798,2218,7707,5199,13346"
3819,3819,"6220,10326,544,2218,3950,5303,8562,4798,4277,13296"
3827,3827,"1290,2459,544,516,10326,11337,7120,7910,6220,5760"
3829,3829,"10326,4798,8562,5303,6971,12857,13346,3950,8421,2140"
3841,3841,"10326,6971,2140,2343,6220,5303,544,4277,8562,13346"
3849,3849,"1290,7120,11298,789,9962,5135,9730,12869,1244,10607"
3928,3928,"1290,7120,4929,1244,10663,11298,4576,9295,2916,12869"
3988,3988,"11298,2957,8978,6288,4163,7679,11024,4216,9732,9330"
