ID,user_id,item_id
594,594,"6220,8562,3950,4277,5303,10326,13346,4798,2140,8421"
601,601,"2218,10326,5303,4798,2140,6220,6971,3950,8562,1290"
605,605,"3950,2905,5495,12611,5999,5532,10326,11357,4798,1290"
641,641,"6220,3950,9942,4798,2343,10326,3428,13346,7707,5495"
650,650,"6220,9942,3950,2218,5545,217,5303,3428,4277,8562"
675,675,"6220,9942,6971,7707,8562,12665,5545,3950,3870,12404"
677,677,"1290,7120,4929,10663,789,9962,2916,3697,12497,12030"
679,679,"6971,10326,6220,544,5303,9942,4277,2218,7707,8562"
683,683,"3950,13346,5610,8562,8746,8572,4113,9245,4798,5700"
687,687,"10326,544,4798,6220,8562,13346,8421,5303,1290,12665"
705,705,"5303,275,4277,12404,4798,544,10326,7063,7138,8161"
708,708,"1290,7120,544,1244,11298,4576,11024,6971,10663,4664"
712,712,"6220,3950,9942,8562,5495,2218,5545,13306,12665,7707"
715,715,"2140,4798,5303,6971,10326,3950,13346,2218,8562,7578"
728,728,"1290,7120,789,9962,11298,4576,1244,5135,9101,10607"
743,743,"2343,2218,12665,544,10326,9693,5532,6971,2903,6220"
753,753,"6220,7707,544,8562,9942,4413,3950,5495,8333,8208"
757,757,"4798,10326,5303,6971,8421,6220,9942,13346,2218,3950"
768,768,"3950,5495,2218,10326,13346,8562,8413,5303,6220,12470"
797,797,"2343,5532,10835,6795,6220,9532,6834,2537,5866,544"
813,813,"12665,1290,6220,6971,4205,7120,7637,8703,544,2343"
832,832,"1290,7120,4929,10663,11298,6971,789,9962,5135,2916"
833,833,"6220,10326,9942,4798,8562,5303,2140,3950,5545,13296"
844,844,"2343,12665,6220,13346,6971,5545,4277,9942,10326,8235"
858,858,"10326,4277,544,3950,6220,8590,8562,50,8421,1290"
874,874,"4576,11298,11024,12869,6220,1290,10389,4664,4024,7120"
875,875,"10326,12470,5303,8562,4277,13296,6220,8421,544,4798"
892,892,"6220,4798,8562,5303,2140,7707,6971,10326,4698,1290"
897,897,"3950,3428,6220,13346,4602,5524,931,12665,9942,2343"
912,912,"1290,7120,8590,4798,6971,4929,10663,9295,5303,2916"
924,924,"6220,13346,5545,7707,8562,9942,5485,13296,12606,4798"
926,926,"6220,1290,13296,5545,7707,544,8590,12665,9942,8562"
933,933,"2140,5303,4277,6220,10326,544,5495,2218,8562,9178"
944,944,"6220,8562,3950,9942,5545,2343,13296,89,13346,13110"
951,951,"5495,2218,6971,6220,5303,4798,8590,8562,2140,10326"
974,974,"6220,8562,544,13296,5545,7707,9942,3950,4798,3428"
1010,1010,"9306,5946,383,13214,1290,12871,544,10326,7120,165"
1013,1013,"6971,89,7983,12665,7024,3055,8922,3950,6220,2218"
1016,1016,"1290,4798,2218,6220,7120,8562,6971,8590,9942,5303"
1023,1023,"1290,6220,7120,6971,13296,11024,89,5545,1244,2218"
1035,1035,"544,6971,5303,12665,4277,6220,1290,2140,10326,2218"
1046,1046,"1290,544,7120,4576,6971,10326,5303,11298,11969,1244"
1051,1051,"1290,7120,8590,2218,2989,9942,13296,6220,544,8562"
1057,1057,"5303,8421,10326,6971,7138,4798,2140,3055,1912,12779"
1064,1064,"1290,7120,6971,4798,8590,4929,10326,10663,2140,5303"
1080,1080,"12104,7589,10566,9998,7688,10434,1290,11552,10326,544"
1089,1089,"10326,4277,8562,4798,544,6220,2140,5303,6971,8421"
1090,1090,"13346,8562,10326,4277,3950,6971,8421,2140,10916,4798"
1103,1103,"8562,10326,4798,10916,13346,3950,4277,6433,2140,217"
1123,1123,"1290,7120,6971,4929,10663,6220,12030,6243,12497,789"
1134,1134,"10326,5303,4798,4277,8562,8421,2140,13346,3950,6220"
1136,1136,"3950,8562,2218,10326,4798,4277,5545,9942,13296,13346"
1139,1139,"6220,13296,5495,7707,6971,5545,9942,544,1290,1863"
1154,1154,"6220,3428,12665,544,10326,4277,7707,9942,2343,13296"
1169,1169,"1290,6220,4929,4576,10663,11298,1244,544,6971,8590"
1173,1173,"8562,7707,8188,6220,13296,3950,2218,12606,10429,4798"
1178,1178,"8235,11403,5875,7024,13191,7983,1290,7289,544,10326"
1190,1190,"3950,8562,6971,4798,5303,10326,13346,10835,2218,7707"
1205,1205,"6220,8562,4798,3950,6971,5303,2140,10326,2218,13346"
1217,1217,"11298,1290,11024,4576,7120,2989,11918,1779,12869,1244"
1218,1218,"544,2343,6220,9693,9942,13296,9101,5532,89,4576"
1230,1230,"6220,10326,8562,2218,3950,4798,6971,12665,4277,2343"
1250,1250,"10326,8562,2140,4277,4798,5303,6433,8161,6220,1634"
1252,1252,"3950,2343,6971,5303,5199,5532,6220,12665,10835,4798"
1276,1276,"2343,2218,5532,9693,5199,10835,9942,5999,4117,544"
1279,1279,"1290,7120,789,9962,5135,4929,6971,10663,11298,1244"
1281,1281,"10326,217,8590,5303,8421,4277,4798,12857,8161,2140"
1288,1288,"3950,6220,4277,8562,7707,3428,5545,5303,2218,5495"
1305,1305,"11298,789,9962,5135,10607,4664,4036,1244,1290,1779"
1320,1320,"8562,4798,3950,6326,10916,8413,10326,2140,6220,13249"
1321,1321,"3950,5495,10326,6971,2140,10835,5199,13346,2218,5303"
1328,1328,"6220,9942,13296,2218,7707,6659,5545,8562,3870,5303"
1343,1343,"10326,4798,4277,8562,6971,2140,8421,5303,12857,6220"
1345,1345,"1290,7120,2989,544,4277,4576,11298,4664,11969,10326"
1374,1374,"11298,7120,12869,1244,4664,4576,7679,10607,5135,9962"
1410,1410,"1290,7120,4929,10663,10326,1863,2916,4664,544,6220"
1414,1414,"12857,6433,8161,10326,10594,2636,7910,10339,8562,1290"
1420,1420,"8562,6220,9942,13296,2218,7707,5545,4798,3950,13346"
1440,1440,"8590,2343,8562,4576,7707,1290,10326,544,7120,4266"
1441,1441,"2989,6220,10429,3487,9942,7707,2327,544,1863,7619"
1443,1443,"4576,11024,1290,11298,1244,4664,9101,2989,544,10389"
1458,1458,"1290,7120,11298,1244,10607,10326,4929,544,4664,4576"
1492,1492,"6220,5545,3950,9942,13346,6971,4798,10326,3870,4413"
1496,1496,"10326,6971,5303,4798,1290,8590,8562,2218,8421,544"
1499,1499,"3950,3055,12665,5303,5199,10326,2343,4798,13346,8922"
1504,1504,"1290,7120,11298,11024,9101,544,12869,2989,4664,10389"
1516,1516,"6220,8562,2343,13346,4277,3950,2140,9942,13249,10326"
1523,1523,"9455,217,4798,1978,2767,8363,11014,11042,638,9580"
1534,1534,"1290,11758,544,10326,8540,7120,6220,9942,8562,9850"
1539,1539,"1290,6220,7120,544,11024,4576,11298,9942,2140,11969"
1559,1559,"1290,7120,4576,2989,6971,11024,4664,10389,1244,4929"
1572,1572,"6220,3950,9942,12665,2218,8562,13296,4277,544,3428"
1573,1573,"10326,4277,8421,5303,12857,717,4798,544,10594,6220"
1601,1601,"544,6220,1290,7707,6971,13296,9942,7120,9101,1863"
1603,1603,"4798,3950,8562,5610,1383,10326,8746,220,6220,13126"
1604,1604,"217,544,4277,350,1978,13346,4798,8421,3950,717"
1613,1613,"1290,11298,4576,2989,11024,4664,7120,10389,7679,1244"
1634,1634,"4798,4277,10326,6220,6659,3950,6971,8562,1328,9404"
1642,1642,"3950,8562,6220,4798,2218,13346,9942,7707,13249,5545"
1643,1643,"1290,7120,6220,6971,1244,2989,4929,10663,789,11298"
1654,1654,"6220,8562,3950,13296,4798,9942,6971,544,10326,5545"
1657,1657,"11024,11298,2989,4576,544,7679,10389,12655,4664,12995"
1674,1674,"1290,6971,6220,2343,89,2218,8590,544,9942,10326"
1702,1702,"6220,10326,8562,7707,5545,13110,6326,13346,3950,3870"
1719,1719,"6659,3950,6220,13296,4256,9942,3428,12029,8562,1290"
1725,1725,"8562,6220,3950,4798,10326,13346,4277,13296,12857,8421"
1726,1726,"1290,6971,4929,7120,4798,2140,10326,8562,238,7063"
1728,1728,"544,4576,2343,1290,8590,11969,6971,9693,10326,2989"
1735,1735,"8235,12757,5875,89,7024,1290,13191,8922,12662,2218"
1739,1739,"1290,7120,4929,10663,3697,2916,5135,12497,2885,544"
1774,1774,"10326,4798,3950,4277,6220,8562,6971,5303,3428,13346"
1780,1780,"10326,4798,544,4277,6220,11969,9101,350,1323,1210"
1799,1799,"217,2771,6270,4892,2963,8459,2880,1854,1290,13189"
1813,1813,"8562,10326,4798,3950,2218,6220,9942,5303,13346,13296"
1834,1834,"3950,8562,13346,12857,4798,10326,10916,6326,6971,6220"
1835,1835,"12470,5495,6659,8562,8911,6082,1290,544,10326,6220"
1841,1841,"1290,11298,1244,789,9962,12869,5135,10607,9295,4929"
1863,1863,"6220,3950,5545,3428,8562,4277,9942,2140,12665,10326"
1878,1878,"3950,8562,13346,6220,9942,3428,5545,12857,6326,13110"
1879,1879,"2343,6971,4798,5532,10326,8562,13346,10835,5303,6795"
1910,1910,"1290,7120,10663,6971,8590,2140,12497,4798,10326,6591"
1911,1911,"8562,4798,10326,5303,8421,13249,12606,350,6220,544"
1919,1919,"13346,2343,6220,5545,9693,9942,6971,3870,5485,6795"
1925,1925,"12869,4163,2957,7679,4216,1558,1851,10674,11298,9730"
1926,1926,"11298,11024,9962,789,5135,4664,1290,7120,3539,1779"
1931,1931,"2940,7275,9850,10107,10326,11771,1290,544,6952,5305"
1940,1940,"10326,4798,6971,6220,5303,2218,8562,2140,4277,8590"
1968,1968,"5303,4798,10326,1328,8590,4277,8483,8421,13249,350"
1981,1981,"3950,4798,6971,13346,8413,10326,5303,12857,4277,6326"
1992,1992,"1290,7120,10663,11298,2916,1244,12497,6243,296,5135"
1998,1998,"11298,11024,1290,1779,4664,10607,9295,4036,789,4576"
2000,2000,"1290,7120,4929,789,9962,10663,5135,11298,1244,12497"
2017,2017,"3950,8562,4277,13346,6971,4798,10326,6220,12857,8421"
2036,2036,"5875,8235,8570,1290,544,13112,10326,3814,7120,6220"
2044,2044,"2343,9693,6220,11969,544,8562,3950,11572,10326,4277"
2047,2047,"1290,11298,1244,7120,1779,10607,9101,9962,5135,789"
2052,2052,"5303,10326,8161,6971,350,1328,544,1290,8562,7120"
2055,2055,"5495,6060,5760,3545,1290,9375,544,11542,10326,6220"
2069,2069,"6220,2218,8562,5545,13296,9942,2140,3950,8413,7707"
2075,2075,"2343,6220,3950,9693,5303,4798,4277,10326,13346,9942"
2089,2089,"4277,8421,10326,4798,717,8562,1017,8161,10077,10594"
2093,2093,"6220,12665,4798,5303,2218,8562,3950,9942,6971,4277"
2127,2127,"2140,10326,4798,7063,1295,4277,8161,1290,544,6971"
2135,2135,"6220,9942,12665,5545,3950,2218,3428,7707,3870,8562"
2137,2137,"6220,3950,12665,5545,13346,89,10835,8562,2343,8235"
2141,2141,"6220,2218,7707,13296,5545,8562,8413,9942,544,7792"
2147,2147,"1290,544,4576,6220,7120,4664,8562,7669,10674,13296"
2150,2150,"10326,4277,8562,350,12857,8421,717,4798,1978,544"
2153,2153,"4798,6220,10326,5303,8562,12857,6326,6971,4277,8421"
2158,2158,"1290,11298,2989,4576,544,7120,11024,9101,1244,4664"
2178,2178,"8562,8590,5495,2343,13346,5199,10835,13249,4798,1978"
2180,2180,"6220,8562,3950,13346,2343,5545,3428,6383,7707,12665"
2181,2181,"2989,11298,1290,1779,3464,7120,4576,544,11024,6220"
2193,2193,"6220,3950,4413,9942,2789,4602,2218,1290,2567,544"
2216,2216,"4277,10326,8562,4798,7707,8421,13346,6433,544,10916"
2224,2224,"8562,5495,3950,10326,5303,2343,12470,5545,6220,2140"
2231,2231,"6971,2343,8590,5532,5199,10835,89,1290,8922,2903"
2242,2242,"6220,4277,3950,5495,5545,13306,217,3428,2218,4895"
2243,2243,"2343,5495,2903,5532,9693,3127,544,10835,5199,10326"
2247,2247,"9730,4266,4443,8579,5532,13043,3799,6459,7867,1290"
2262,2262,"544,11298,1290,4576,11024,1244,4664,9101,8590,10607"
2271,2271,"8562,10326,3950,4277,4798,2218,5303,13296,7707,544"
2284,2284,"3950,6971,13346,6220,8562,8413,4798,3992,5495,2789"
2287,2287,"13306,8188,8562,3950,10213,7003,5495,1290,10250,2218"
2291,2291,"2140,5303,2218,8590,6971,6220,10326,3950,4277,4798"
2293,2293,"5303,4798,2218,1290,6971,7120,2140,544,2343,11298"
2294,2294,"4798,10326,8562,12857,5303,6433,4277,6326,8421,10594"
2301,2301,"6971,6220,4798,8590,2218,8421,2140,5303,5545,10326"
2310,2310,"6220,9942,544,13296,12665,5545,10326,3950,7707,11969"
2341,2341,"8562,4798,6971,6220,3950,10326,13346,2140,8590,2218"
2345,2345,"11298,4576,11024,9101,7679,11918,10137,2989,12655,10389"
2348,2348,"1290,7120,11298,4576,4929,1244,10607,10663,9101,544"
2349,2349,"6971,10326,4277,4798,13346,5303,5532,3950,2343,544"
2350,2350,"10326,4798,1290,6220,4277,6971,544,8590,5303,7120"
2355,2355,"10326,4277,4798,8421,3950,8562,12857,6220,10916,350"
2383,2383,"10326,4798,4277,8562,13346,6326,3950,12857,8421,9580"
2393,2393,"4798,2140,6971,9306,10326,2291,10462,1290,5946,544"
2399,2399,"7120,4929,10663,1244,10326,544,2916,789,6220,4798"
2421,2421,"2343,544,10326,5532,10835,6795,5303,6971,12665,2537"
2435,2435,"9532,2343,11024,12483,9942,4576,2989,7897,3950,1290"
2448,2448,"5495,10835,8590,5875,5199,8235,1290,3950,7289,544"
2452,2452,"1290,7120,4929,10663,12497,6971,9248,9295,1220,2343"
2464,2464,"6220,8562,5545,9942,3950,13296,3870,4413,2140,6971"
2470,2470,"12857,3950,8562,5642,217,10594,10326,2063,9850,2742"
2478,2478,"6971,8590,2218,1290,5303,10835,5199,5532,89,12665"
2506,2506,"6220,3950,3428,8562,4798,4277,10326,5545,10594,5495"
2523,2523,"6971,8235,5875,10326,7289,1290,12662,544,7824,4798"
2527,2527,"1290,7120,4929,10663,12497,6243,5573,2916,10322,12030"
2528,2528,"3950,4798,12857,8562,6220,6326,10326,5303,9942,11638"
2530,2530,"3950,2218,13346,8562,6220,10835,5199,5303,10326,8590"
2533,2533,"6220,9942,3950,13296,13310,7792,5545,8562,7136,3509"
2540,2540,"8562,8483,13346,3950,4277,10326,217,4798,6220,4413"
2558,2558,"3950,8562,13346,2343,10326,6971,5545,12665,10835,8235"
2559,2559,"6220,5545,8188,3950,6659,12665,13296,7707,9942,13110"
2592,2592,"6220,6971,10326,4798,13346,8590,544,2140,7707,4277"
2599,2599,"10326,4277,5303,8562,4798,2140,6220,6971,3950,544"
2608,2608,"6220,9942,8562,5545,13296,3950,12665,3428,7707,2343"
2613,2613,"11298,1290,11024,2989,7120,4576,9730,12869,4664,10607"
2616,2616,"8413,4181,7715,6270,9203,6220,10673,3950,9275,1290"
2617,2617,"544,1863,7707,6220,1290,589,8562,8956,10761,5962"
2619,2619,"3950,9942,6220,5545,931,5199,89,2789,8235,8562"
2622,2622,"1290,7120,789,11298,5135,1244,10607,10663,11024,4036"
2629,2629,"1290,1244,11298,4576,544,7120,11024,9101,6220,10607"
2648,2648,"1290,1244,7120,4576,9101,544,2989,10389,1779,4664"
2654,2654,"6220,4798,10326,8562,6971,5303,7707,2140,3950,5545"
2668,2668,"6220,10429,7707,1290,5976,544,8188,7120,8562,2327"
2703,2703,"5495,4576,3565,5199,4118,5532,590,3950,4264,2343"
2710,2710,"4277,13346,3950,10326,8562,4798,6326,13249,10916,5303"
2713,2713,"6971,4798,5303,10326,13346,8562,3950,6326,2140,8590"
2722,2722,"7120,4929,2989,10663,1244,11298,9101,4576,2916,544"
2724,2724,"1290,7120,4929,10663,6971,2916,8590,12497,789,9962"
2727,2727,"6220,10326,2218,6971,5303,13296,2140,8562,8590,4798"
2755,2755,"4576,7669,11298,1290,12869,11024,2989,10389,544,7679"
2769,2769,"4277,13346,7707,12404,275,4798,8562,3950,6220,9455"
2776,2776,"2218,5303,10326,10835,5532,5199,544,9942,11357,8562"
2781,2781,"1290,7120,4929,10663,6971,8590,4576,1244,12497,6220"
2782,2782,"1290,7120,4929,11298,10663,7679,1244,4576,10607,5135"
2789,2789,"2343,5199,5532,10835,3950,9693,3055,13346,10326,544"
2794,2794,"9942,7707,3950,5545,2903,10835,6220,12665,2218,2343"
2804,2804,"6220,2218,3950,5303,5545,13296,7707,8562,9942,64"
2819,2819,"6220,544,3950,12665,8562,5303,10326,5495,2343,2218"
2846,2846,"6971,7707,6220,9942,8562,5303,2140,544,2218,13296"
2851,2851,"7669,12869,11024,2989,4576,10389,4664,11298,4163,2957"
2861,2861,"7707,4277,10326,9404,10835,9532,8562,9072,3950,5199"
2862,2862,"6220,9942,12665,13296,8590,11024,7707,5545,4576,1290"
2867,2867,"13346,10326,350,4277,9598,9178,8822,6588,2063,10594"
2873,2873,"2343,5495,544,9693,1290,5532,13408,6971,4416,3127"
2880,2880,"6220,7707,13296,8562,9942,544,1863,10429,12606,5976"
2881,2881,"10326,4798,12857,8421,10916,10594,4277,8562,13249,13346"
2886,2886,"4277,5303,2140,4798,6220,12665,1978,10326,3950,9340"
2891,2891,"2343,9693,6971,5532,10326,13346,10835,4798,2140,6220"
2908,2908,"544,1290,10326,2140,7120,4277,6971,4798,5303,350"
2910,2910,"544,6220,9693,2343,6971,7707,5303,13296,8562,9942"
2915,2915,"10326,4798,3950,9942,8562,2218,5303,6220,5495,8421"
2935,2935,"6971,6220,5303,2218,8590,544,5199,5532,3950,1290"
2946,2946,"1290,4576,544,2989,11298,4929,10663,1244,12869,10389"
2948,2948,"544,1290,6220,2989,7120,4576,7707,11298,10389,11024"
2969,2969,"2218,2140,6971,3950,9942,8235,10835,7442,8964,4798"
2979,2979,"11298,11024,1290,12869,7120,10389,4576,1244,7679,11918"
3036,3036,"1290,3464,7120,11298,6248,2769,8315,7679,7220,2989"
3050,3050,"3950,10326,2343,13346,4798,6220,8562,5532,8421,9942"
3056,3056,"6659,10326,4803,1328,4080,1290,544,6220,2356,12824"
3061,3061,"4277,10326,4798,8421,5303,8562,2140,3950,217,12857"
3066,3066,"6220,7707,8562,13296,5545,6659,4798,10326,3950,9942"
3069,3069,"10326,2218,12857,13346,4798,6326,8421,13249,217,5303"
3094,3094,"4277,10326,5303,8562,350,217,4798,8421,12857,544"
3106,3106,"6220,3950,2218,12665,8562,13296,7707,8188,4277,6659"
3110,3110,"1290,7120,4929,10663,2916,12497,8590,296,6971,3697"
3115,3115,"2343,5532,5199,6220,6971,3055,2903,9693,12665,10326"
3136,3136,"1290,6971,6220,2218,8562,544,9101,5303,789,10326"
3159,3159,"8590,3950,1328,10326,4798,8562,6659,9404,2140,13346"
3166,3166,"10326,5495,544,6220,4277,5303,2343,13296,2218,2140"
3172,3172,"1290,2343,11298,789,544,5135,9693,9962,5532,89"
3200,3200,"13346,3950,10326,4277,2343,1210,8562,5199,4798,2411"
3217,3217,"3950,2218,13346,10326,4798,6220,5545,8562,2140,11540"
3218,3218,"1290,7120,1244,11298,4664,13296,10607,5135,11024,544"
3229,3229,"4798,4277,10326,13346,2140,275,1210,5303,12404,7138"
3230,3230,"1290,544,7120,10326,6971,6220,8590,5303,2989,4798"
3274,3274,"6971,2140,4798,5303,7063,10326,9306,2218,2291,6433"
3285,3285,"10326,4277,5303,3950,8421,8562,2140,12857,544,350"
3316,3316,"6220,9942,8562,3428,13296,5545,13346,13110,2218,4413"
3319,3319,"4277,8562,10326,4798,3950,8421,350,13346,5303,811"
3323,3323,"10326,3950,4277,6220,8562,5303,4798,13346,12665,7707"
3346,3346,"6971,2140,1290,5303,4798,12665,2989,11024,6220,7120"
3354,3354,"10326,8562,13346,11969,9942,3565,6220,5545,4798,2218"
3368,3368,"4798,3950,6220,4277,2218,8562,10326,217,13346,8421"
3374,3374,"1290,9942,5545,7707,13296,3428,7120,8562,3870,12665"
3391,3391,"10326,8562,4277,3950,6220,12857,8421,217,4798,3428"
3397,3397,"8562,2343,6220,10326,3950,13346,89,6326,9693,10835"
3404,3404,"7707,8562,6220,10429,544,5495,12606,10326,5976,5149"
3408,3408,"8562,6971,2218,2140,5303,4798,6220,12665,9942,3950"
3416,3416,"2343,9693,5532,544,6795,2989,6971,2140,10835,4388"
3422,3422,"4798,1290,10326,544,6971,6220,5303,8421,8590,7120"
3423,3423,"544,6220,7707,5303,8562,4277,10326,2218,12665,2140"
3426,3426,"6220,9942,5545,7707,6971,3950,3870,12665,4798,4413"
3436,3436,"6220,10326,8562,6971,544,13346,13296,12665,4798,2343"
3448,3448,"12857,2140,6220,8562,10594,8421,6433,11345,4277,10869"
3464,3464,"9942,3950,8562,12665,5545,6220,13346,2218,13306,3428"
3472,3472,"1290,7120,6971,6220,11298,1244,2218,4929,10663,8590"
3477,3477,"6220,9942,544,8562,5303,5545,10326,3950,13296,5495"
3488,3488,"3950,5303,6220,4277,13346,2140,12857,10326,8562,4798"
3497,3497,"13346,3950,4798,6971,8562,5199,5303,12665,9942,2218"
3504,3504,"1290,7120,1863,7637,2020,6220,8703,544,1244,10326"
3517,3517,"3950,5303,13346,8562,4798,2140,6220,12857,10326,6971"
3538,3538,"5495,5303,10326,2140,12668,2218,217,6971,5545,8161"
3544,3544,"3950,6220,4798,2343,12665,9942,10326,9532,64,13346"
3547,3547,"6220,4277,8421,217,10326,4798,13249,3950,717,13346"
3569,3569,"10326,2140,8590,6971,275,2343,6220,12665,5303,8421"
3570,3570,"7902,7616,478,8705,1290,10326,544,6306,2004,3481"
3575,3575,"10326,4277,3950,1543,6220,13346,5303,4798,10043,544"
3579,3579,"4277,6220,2343,13346,544,217,3950,2140,10326,4798"
3588,3588,"6220,1290,7120,13296,544,8590,7707,6971,1863,5545"
3592,3592,"2989,1290,12869,11024,4576,7679,1779,2874,6220,544"
3617,3617,"10326,4798,6220,2140,8562,4277,8421,5303,3950,6971"
3632,3632,"3950,6220,4602,9942,8235,11403,2218,1290,9410,8413"
3650,3650,"2140,7063,544,10326,4798,7383,1290,13214,5946,7120"
3654,3654,"10326,2140,5303,350,4277,1328,12857,2218,7138,4798"
3656,3656,"1290,5303,6220,10326,7120,2218,2199,7637,4798,8590"
3678,3678,"1290,6220,7120,544,6971,9942,13296,3950,2343,9693"
3681,3681,"8112,8540,1290,544,13130,10326,7120,6220,9942,10475"
3683,3683,"10326,4798,5303,8421,6971,4277,10594,331,1290,544"
3685,3685,"10326,4277,3950,2218,5303,4798,8590,2140,544,13296"
3699,3699,"1290,7120,3464,11298,1244,2989,1779,10389,4929,11024"
3707,3707,"6220,8590,7707,8562,11047,616,12644,10429,13274,9942"
3731,3731,"1290,7120,4576,4929,1244,10663,2989,11024,544,2916"
3737,3737,"4798,5303,2218,8562,1978,10326,6433,3950,12857,8483"
3739,3739,"8562,7707,6220,6659,13346,13296,8188,544,10326,4413"
3744,3744,"3950,6220,13346,12665,9942,8562,5545,13296,2218,3428"
3753,3753,"10326,6971,4798,5303,13346,8421,3950,2140,10916,12857"
3778,3778,"6220,2218,3950,5303,8562,9942,4798,3055,10326,5495"
3786,3786,"6220,8562,3950,2140,5545,9942,13346,3870,5303,3055"
3790,3790,"8562,3950,13346,6220,2218,9942,5303,3870,4798,5495"
3804,3804,"4277,8421,217,10077,717,3950,350,1210,544,13346"
3805,3805,"3950,8562,5303,10326,6220,4798,2218,7707,5199,10916"
3819,3819,"6220,10326,544,2218,3950,5303,8562,4798,4277,13296"
3827,3827,"2459,516,11337,7910,5760,9375,10536,5947,2710,1290"
3829,3829,"10326,4798,8562,5303,6971,12857,13346,8421,3950,2140"
3841,3841,"10326,6971,2140,2343,6220,5303,544,4277,8562,13346"
3849,3849,"1290,7120,11298,789,9962,5135,9730,11775,12869,10607"
3928,3928,"1290,7120,4929,10663,1244,11298,4576,9295,2916,10607"
